query_id,query_group_id,direction,difficulty_stratum,method,method_label,candidate_budget,valid_cfe_yield_at_k,coverage_at_1,full_k_success,robust_completeness_at_k,robust_full_k_success,proximity,sparsity,group_sparsity,diversity,plausibility,plausibility_distance,plausibility_inlier_rate,target_data_support,local_surrogate_fidelity,fidelity,changed_set_dice,constraint_validity,mean_target_logit_margin,generation_time_to_k_or_cap_seconds,candidate_evaluations,rounds_used
0,225881163819431823,disease_to_no_disease,near_boundary,uniform_random,Uniform constrained random,1024,1.0,1.0,1.0,1.0,1.0,0.04656517133116722,0.5888888888888889,0.5888888888888889,0.04653235152363777,0.3872150124343509,0.3872150124343509,0.6,0.8400000000000001,0.7878787878787878,0.7878787878787878,0.9853968253968255,1.0,0.3427596688270569,0.05222814699936862,1024.0,8.0
0,225881163819431823,disease_to_no_disease,near_boundary,wachter_style,Custom Wachter-style gradient,128,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.017062549999536714,128.0,1.0
0,225881163819431823,disease_to_no_disease,near_boundary,wachter_style,Custom Wachter-style gradient,256,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.030515736000779725,256.0,1.0
0,225881163819431823,disease_to_no_disease,near_boundary,wachter_style,Custom Wachter-style gradient,512,0.5,1.0,0.0,0.5,0.0,0.07720200717449188,0.48888888888888893,0.48888888888888893,0.06470421701669693,0.3674306942147712,0.3674306942147712,0.6,0.76,1.0,1.0,0.9977272727272727,1.0,0.6910818815231323,0.055692496999654395,512.0,1.0
0,225881163819431823,disease_to_no_disease,near_boundary,wachter_style,Custom Wachter-style gradient,1024,0.5,1.0,0.0,0.5,0.0,0.09424042701721191,0.4444444444444445,0.4444444444444445,0.07353043556213379,0.3964122332817275,0.3964122332817275,0.0,0.8,0.9259259259259259,0.9259259259259259,0.9972222222222221,1.0,1.0428855419158936,0.10855396300030407,1024.0,1.0
1,1126612199362461706,disease_to_no_disease,near_boundary,countergan_one_shot,CounterGAN one-shot,128,0.1,1.0,0.0,0.1,0.0,0.0945243313908577,0.6666666666666667,0.6666666666666667,0.0,0.3808377540798099,0.3808377540798099,0.0,0.8,1.0,1.0,0.9821428571428572,1.0,0.7556924819946289,0.00975420499980828,128.0,1.0
1,1126612199362461706,disease_to_no_disease,near_boundary,countergan_one_shot,CounterGAN one-shot,256,0.1,1.0,0.0,0.1,0.0,0.09497141093015671,0.6666666666666667,0.6666666666666667,0.0,0.37688577759190084,0.37688577759190084,0.0,0.8,0.8461538461538461,0.8461538461538461,0.9642857142857143,1.0,0.7610329389572144,0.012929886999700102,256.0,1.0
1,1126612199362461706,disease_to_no_disease,near_boundary,countergan_one_shot,CounterGAN one-shot,512,0.1,1.0,0.0,0.1,0.0,0.09492456167936325,0.6666666666666667,0.6666666666666667,0.0,0.3900852449339266,0.3900852449339266,0.0,0.8,0.7307692307692307,0.7307692307692307,0.9821428571428572,1.0,0.7462426424026489,0.019214703999750782,512.0,1.0
1,1126612199362461706,disease_to_no_disease,near_boundary,countergan_one_shot,CounterGAN one-shot,1024,0.1,1.0,0.0,0.1,0.0,0.09434774518013,0.6666666666666667,0.6666666666666667,0.0,0.38271900042031887,0.38271900042031887,0.0,0.8,0.9615384615384616,0.9615384615384616,1.0,1.0,0.7535282373428345,0.03247560099953262,1024.0,1.0
1,1126612199362461706,disease_to_no_disease,near_boundary,countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,0.3,1.0,0.0,0.3,0.0,0.07467196136713028,0.7037037037037037,0.7037037037037037,0.04296717047691345,0.40542795981259877,0.40542795981259877,0.0,0.8666666666666667,0.9629629629629629,0.9629629629629629,0.9916666666666667,1.0,0.6912984848022461,0.01748664800015831,128.0,1.0
1,1126612199362461706,disease_to_no_disease,near_boundary,countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,1.0,1.0,1.0,1.0,1.0,0.08388667553663254,0.5666666666666667,0.5666666666666667,0.052443843334913254,0.3940563428062367,0.3940563428062367,0.0,0.9,0.8787878787878788,0.8787878787878788,0.994047619047619,1.0,0.6427209973335266,0.037839859999621694,256.0,2.0
1,1126612199362461706,disease_to_no_disease,near_boundary,countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,1.0,1.0,1.0,1.0,1.0,0.05241770297288895,0.7555555555555556,0.7555555555555556,0.05048929899930954,0.36995262301422827,0.36995262301422827,0.2,0.9200000000000002,0.9696969696969697,0.9696969696969697,0.9833333333333332,1.0,0.6511008143424988,0.10767733499960741,512.0,4.0
1,1126612199362461706,disease_to_no_disease,near_boundary,countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,1024,1.0,1.0,1.0,1.0,1.0,0.04369679093360901,0.8,0.8,0.03923942148685455,0.36004759824477567,0.36004759824477567,0.0,0.96,1.0,1.0,0.9875,1.0,0.5815429091453552,0.2888084329997582,1024.0,8.0
1,1126612199362461706,disease_to_no_disease,near_boundary,dice_gradient_style,Custom DiCE-style gradient,128,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.02049737999914214,128.0,1.0
1,1126612199362461706,disease_to_no_disease,near_boundary,dice_gradient_style,Custom DiCE-style gradient,256,0.1,1.0,0.0,0.1,0.0,0.021921182051301003,0.5555555555555556,0.5555555555555556,0.0,0.3279419387596308,0.3279419387596308,1.0,1.0,0.9230769230769231,0.9230769230769231,1.0,1.0,0.23899200558662415,0.03576934400007303,256.0,1.0
1,1126612199362461706,disease_to_no_disease,near_boundary,dice_gradient_style,Custom DiCE-style gradient,512,0.2,1.0,0.0,0.2,0.0,0.058368295431137085,0.5,0.5,0.04420348256826401,0.32117903474860005,0.32117903474860005,1.0,0.8,0.8846153846153846,0.8846153846153846,1.0,1.0,0.7002918720245361,0.06833658999948966,512.0,1.0
1,1126612199362461706,disease_to_no_disease,near_boundary,dice_gradient_style,Custom DiCE-style gradient,1024,0.2,1.0,0.0,0.2,0.0,0.07192341983318329,0.5,0.5,0.05145588144659996,0.32346498300503923,0.32346498300503923,1.0,1.0,0.9615384615384616,0.9615384615384616,1.0,1.0,1.0483558177947998,0.12915388100009295,1024.0,1.0
1,1126612199362461706,disease_to_no_disease,near_boundary,genetic_cfe,Budget-matched genetic CFE,128,0.1,1.0,0.0,0.1,0.0,0.015799660235643387,0.6666666666666667,0.6666666666666667,0.0,0.3609204034628206,0.3609204034628206,0.0,1.0,1.0,1.0,0.975,1.0,0.13388526439666748,0.008140658999764128,128.0,1.0
1,1126612199362461706,disease_to_no_disease,near_boundary,genetic_cfe,Budget-matched genetic CFE,256,0.2,1.0,0.0,0.2,0.0,0.024464823305606842,0.6666666666666667,0.6666666666666667,0.020606113597750664,0.36451020065692313,0.36451020065692313,1.0,1.0,1.0,1.0,0.975,1.0,0.16942887008190155,0.013180879000174173,256.0,2.0
1,1126612199362461706,disease_to_no_disease,near_boundary,genetic_cfe,Budget-matched genetic CFE,512,0.7,1.0,0.0,0.7,0.0,0.03061947599053383,0.6825396825396826,0.6825396825396826,0.02985476516187191,0.36332517139300585,0.36332517139300585,0.5714285714285714,0.9714285714285714,0.9655172413793104,0.9655172413793104,0.9368197278911564,1.0,0.2332320511341095,0.031203859999550332,512.0,4.0
1,1126612199362461706,disease_to_no_disease,near_boundary,genetic_cfe,Budget-matched genetic CFE,1024,1.0,1.0,1.0,0.9,0.0,0.027606194838881493,0.7444444444444445,0.7444444444444445,0.027658937498927116,0.3602488080245204,0.3602488080245204,0.6,1.0,0.9393939393939394,0.9393939393939394,0.975595238095238,1.0,0.2538279891014099,0.07057447100032732,1024.0,8.0
1,1126612199362461706,disease_to_no_disease,near_boundary,proposed_countergan,CounterGAN + iterative black-box search,128,0.1,1.0,0.0,0.1,0.0,0.0945243313908577,0.6666666666666667,0.6666666666666667,0.0,0.3808377540798099,0.3808377540798099,0.0,0.8,1.0,1.0,0.9821428571428572,1.0,0.7556924819946289,0.009500942999693507,128.0,1.0
1,1126612199362461706,disease_to_no_disease,near_boundary,proposed_countergan,CounterGAN + iterative black-box search,256,0.6,1.0,0.0,0.6,0.0,0.09958567470312119,0.462962962962963,0.462962962962963,0.04126082360744476,0.37021401869737386,0.37021401869737386,0.3333333333333333,0.9,0.8518518518518519,0.8518518518518519,0.9864718614718614,1.0,0.7114260196685791,0.019118596999760484,256.0,2.0
1,1126612199362461706,disease_to_no_disease,near_boundary,proposed_countergan,CounterGAN + iterative black-box search,512,1.0,1.0,1.0,1.0,1.0,0.10942895710468292,0.4666666666666666,0.4666666666666666,0.0437362864613533,0.3607036392573905,0.3607036392573905,0.2,0.9199999999999999,0.9090909090909091,0.9090909090909091,0.9890873015873016,1.0,0.8237794637680054,0.029426964999402117,384.0,3.0
1,1126612199362461706,disease_to_no_disease,near_boundary,proposed_countergan,CounterGAN + iterative black-box search,1024,1.0,1.0,1.0,1.0,1.0,0.0972442626953125,0.48888888888888893,0.48888888888888893,0.03633087873458862,0.370853776978447,0.370853776978447,0.3,0.9,0.9393939393939394,0.9393939393939394,0.9926587301587301,1.0,0.7531778216362,0.040082495999740786,512.0,4.0
1,1126612199362461706,disease_to_no_disease,near_boundary,proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,128,0.2,1.0,0.0,0.2,0.0,0.05718621239066124,0.7777777777777778,0.7777777777777778,0.049155037850141525,0.38149940130753773,0.38149940130753773,0.0,0.9,0.9615384615384616,0.9615384615384616,0.9875,1.0,0.8023002743721008,0.01852322499962611,128.0,1.0
1,1126612199362461706,disease_to_no_disease,near_boundary,proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,256,0.7,1.0,0.0,0.7,0.0,0.0748303160071373,0.6825396825396826,0.6825396825396826,0.046916309744119644,0.38332028490587616,0.38332028490587616,0.0,0.8857142857142856,1.0,1.0,0.9889455782312925,1.0,0.7037687301635742,0.03825640800005203,256.0,2.0
1,1126612199362461706,disease_to_no_disease,near_boundary,proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,512,1.0,1.0,1.0,1.0,1.0,0.05993001535534859,0.7555555555555556,0.7555555555555556,0.04922211542725563,0.36275387194488784,0.36275387194488784,0.1,0.9400000000000001,1.0,1.0,0.9833333333333334,1.0,0.6127630472183228,0.09582830700037448,512.0,4.0
1,1126612199362461706,disease_to_no_disease,near_boundary,proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,1024,1.0,1.0,1.0,1.0,1.0,0.04810299724340439,0.8,0.8,0.04354899376630783,0.37402560167878607,0.37402560167878607,0.1,0.9400000000000001,1.0,1.0,0.985,1.0,0.5726473331451416,0.27884231000007276,1024.0,8.0
1,1126612199362461706,disease_to_no_disease,near_boundary,proposed_dp_eps2_sparse_diverse,Unified DP-CounterGAN epsilon=2 + counted sparse-diverse search,128,0.3,1.0,0.0,0.3,0.0,0.07274758070707321,0.7037037037037037,0.7037037037037037,0.042392607778310776,0.36581589480180127,0.36581589480180127,0.3333333333333333,0.8666666666666667,1.0,1.0,0.9824074074074075,1.0,0.8342964053153992,0.017138655000053404,128.0,1.0
1,1126612199362461706,disease_to_no_disease,near_boundary,proposed_dp_eps2_sparse_diverse,Unified DP-CounterGAN epsilon=2 + counted sparse-diverse search,256,1.0,1.0,1.0,1.0,1.0,0.08412414789199829,0.6444444444444445,0.6444444444444445,0.06408759951591492,0.3721642114913167,0.3721642114913167,0.2,0.9400000000000001,0.9696969696969697,0.9696969696969697,0.9908730158730158,1.0,0.8483525514602661,0.04141726100078813,256.0,2.0
1,1126612199362461706,disease_to_no_disease,near_boundary,proposed_dp_eps2_sparse_diverse,Unified DP-CounterGAN epsilon=2 + counted sparse-diverse search,512,1.0,1.0,1.0,1.0,1.0,0.0609172098338604,0.7777777777777779,0.7777777777777779,0.05928223580121994,0.3735982621277238,0.3735982621277238,0.0,0.9800000000000001,1.0,1.0,0.9783333333333333,1.0,0.6454159617424011,0.1404880009995395,512.0,4.0
1,1126612199362461706,disease_to_no_disease,near_boundary,proposed_dp_eps2_sparse_diverse,Unified DP-CounterGAN epsilon=2 + counted sparse-diverse search,1024,1.0,1.0,1.0,1.0,1.0,0.04422781616449356,0.788888888888889,0.788888888888889,0.044352903962135315,0.3616283460861484,0.3616283460861484,0.3,0.9400000000000001,1.0,1.0,0.985,1.0,0.5333088040351868,0.2932394889994612,1024.0,8.0
