method,method_label,candidate_budget,metric,equal_direction_macro_mean,clustered_bootstrap_ci95_low,clustered_bootstrap_ci95_high,n_factuals
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,plausibility,0.3482811644954136,0.3317637253710153,0.36097256832762126,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,plausibility_distance,0.3482811644954136,0.3377703857970652,0.36262946299909565,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,plausibility_inlier_rate,0.5656589674707218,0.5135710603286829,0.6118358508277864,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,target_data_support,0.5341048895622471,0.5220936090594729,0.546961935390349,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,local_surrogate_fidelity,0.913209193369036,0.9037361164256345,0.9252470152466723,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,fidelity,0.913209193369036,0.9017354454144,0.9216604985538123,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,changed_set_dice,0.9909179640849143,0.9897047372877414,0.9921321757519919,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,constraint_validity,1.0,1.0,1.0,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,mean_target_logit_margin,0.39268648771917297,0.36451407575216827,0.4278768665842752,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,generation_time_to_k_or_cap_seconds,0.11387127643502482,0.1071116718337961,0.11860061409390288,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,candidate_evaluations,512.0,512.0,512.0,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,rounds_used,4.0,4.0,4.0,200
