query_id,local_test_index,query_class,desired_class,direction,difficulty_stratum,baseline_seed,run_seed,method,implementation,K,margin,native_random_sample_size,native_genetic_maxiterations,returned,reference_valid_returned,returned_validity,conditional_returned_validity,valid_cfe_yield_at_k,completeness_at_k,coverage_at_1,full_k_success,proximity,sparsity,diversity,plausibility,plausibility_distance,plausibility_inlier_rate,target_data_support,local_surrogate_fidelity,fidelity,fidelity_oracle_evaluations,constraint_validity,mean_target_logit_margin,minimum_target_logit_margin,robust_validity,robust_cfe_fraction_95,robust_completeness_at_k,robust_full_k_success,changed_set_dice,runtime_seconds,generation_time_to_k_or_cap_seconds,time_to_full_k_seconds,time_per_returned_cfe_seconds,candidate_evaluations,candidate_throughput_per_second,rounds_used,k1_achieved,rounds_to_k1,rounds_to_k1_or_cap,candidates_to_k1,candidates_to_k1_or_cap,time_to_k1_seconds,time_to_k1_or_cap_seconds,k3_achieved,rounds_to_k3,rounds_to_k3_or_cap,candidates_to_k3,candidates_to_k3_or_cap,time_to_k3_seconds,time_to_k3_or_cap_seconds,k5_achieved,rounds_to_k5,rounds_to_k5_or_cap,candidates_to_k5,candidates_to_k5_or_cap,time_to_k5_seconds,time_to_k5_or_cap_seconds,k10_achieved,rounds_to_k10,rounds_to_k10_or_cap,candidates_to_k10,candidates_to_k10_or_cap,time_to_k10_seconds,time_to_k10_or_cap_seconds,algorithm_status,implementation_error,native_iterations
150,83206,0,1,no_disease_to_disease,medium_confidence,11,9252159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,,,0.0,0.0,,20.00120927800026,20.00120927800026,,,,0.0,0,0.0,,0.0,,0.0,,20.00120927800026,0.0,,0.0,,0.0,,20.00120927800026,0.0,,0.0,,0.0,,20.00120927800026,0.0,,0.0,,0.0,,20.00120927800026,timeout,,300
151,87348,0,1,no_disease_to_disease,medium_confidence,11,9253065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,1,1,1.0,1.0,0.1,0.1,1.0,0.0,0.1680745631456375,0.33333333333333337,0.0,0.5202885394878244,0.5202885394878244,0.0,0.4,,,0,1.0,0.1115599125623703,0.1115599125623703,1.0,1.0,0.1,0.0,1.0,2.389470529999926,2.389470529999926,,2.389470529999926,,0.0,0,0.0,,0.0,,0.0,,2.389470529999926,0.0,,0.0,,0.0,,2.389470529999926,0.0,,0.0,,0.0,,2.389470529999926,0.0,,0.0,,0.0,,2.389470529999926,ok,,1
151,87348,0,1,no_disease_to_disease,medium_confidence,11,9253159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,,,0.0,0.0,,20.00172348099977,20.00172348099977,,,,0.0,0,0.0,,0.0,,0.0,,20.00172348099977,0.0,,0.0,,0.0,,20.00172348099977,0.0,,0.0,,0.0,,20.00172348099977,0.0,,0.0,,0.0,,20.00172348099977,timeout,,300
152,99068,0,1,no_disease_to_disease,medium_confidence,11,9254065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,2,2,1.0,1.0,0.2,0.2,1.0,0.0,0.11538092792034149,0.5555555555555556,0.051738765090703964,0.39570245920531144,0.39570245920531144,1.0,0.2,,,0,1.0,0.12231875956058502,0.10372018814086914,0.90625,0.5,0.1,0.0,0.9930555555555556,2.2146361869999964,2.2146361869999964,,1.1073180934999982,,0.0,0,0.0,,0.0,,0.0,,2.2146361869999964,0.0,,0.0,,0.0,,2.2146361869999964,0.0,,0.0,,0.0,,2.2146361869999964,0.0,,0.0,,0.0,,2.2146361869999964,ok,,1
152,99068,0,1,no_disease_to_disease,medium_confidence,11,9254159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,,,0.0,0.0,,20.001188139000078,20.001188139000078,,,,0.0,0,0.0,,0.0,,0.0,,20.001188139000078,0.0,,0.0,,0.0,,20.001188139000078,0.0,,0.0,,0.0,,20.001188139000078,0.0,,0.0,,0.0,,20.001188139000078,timeout,,300
153,99257,0,1,no_disease_to_disease,medium_confidence,11,9255065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,0,0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,,,0.0,0.0,,2.3092732899999646,2.3092732899999646,,,,0.0,0,0.0,,0.0,,0.0,,2.3092732899999646,0.0,,0.0,,0.0,,2.3092732899999646,0.0,,0.0,,0.0,,2.3092732899999646,0.0,,0.0,,0.0,,2.3092732899999646,no_cf,,1
153,99257,0,1,no_disease_to_disease,medium_confidence,11,9255159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,,,0.0,0.0,,20.00139304000004,20.00139304000004,,,,0.0,0,0.0,,0.0,,0.0,,20.00139304000004,0.0,,0.0,,0.0,,20.00139304000004,0.0,,0.0,,0.0,,20.00139304000004,0.0,,0.0,,0.0,,20.00139304000004,timeout,,300
154,99604,0,1,no_disease_to_disease,medium_confidence,11,9256065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,2,2,1.0,1.0,0.2,0.2,1.0,0.0,0.11841917037963867,0.5,0.04338198900222778,0.3126773626479995,0.3126773626479995,1.0,0.30000000000000004,,,0,1.0,0.12305985391139984,0.10876604169607162,0.96875,0.5,0.1,0.0,0.9971590909090909,1.9750141149997944,1.9750141149997944,,0.9875070574998972,,0.0,0,0.0,,0.0,,0.0,,1.9750141149997944,0.0,,0.0,,0.0,,1.9750141149997944,0.0,,0.0,,0.0,,1.9750141149997944,0.0,,0.0,,0.0,,1.9750141149997944,ok,,1
154,99604,0,1,no_disease_to_disease,medium_confidence,11,9256159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,,,0.0,0.0,,20.001045504000103,20.001045504000103,,,,0.0,0,0.0,,0.0,,0.0,,20.001045504000103,0.0,,0.0,,0.0,,20.001045504000103,0.0,,0.0,,0.0,,20.001045504000103,0.0,,0.0,,0.0,,20.001045504000103,timeout,,300
155,103655,0,1,no_disease_to_disease,medium_confidence,11,9257065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,1,1,1.0,1.0,0.1,0.1,1.0,0.0,0.06203899160027504,0.7777777777777778,0.0,0.2677305521107748,0.2677305521107748,1.0,0.2,,,0,1.0,0.1533696949481964,0.1533696949481964,1.0,1.0,0.1,0.0,0.9624999999999999,1.081769432999863,1.081769432999863,,1.081769432999863,,0.0,0,0.0,,0.0,,0.0,,1.081769432999863,0.0,,0.0,,0.0,,1.081769432999863,0.0,,0.0,,0.0,,1.081769432999863,0.0,,0.0,,0.0,,1.081769432999863,ok,,1
