dataset,variant,attack,metric,mean,sd,ci95_low,ci95_high,attack_seeds
heartplus,dp_eps2,released_discriminator_score,tpr_at_fpr_0.05,0.0513,0.0053135048069361,0.0482,0.0542,10
heartplus,dp_eps2,single_draw_loss_threshold,evaluation_auc,0.4974978999999999,0.0135807836989541,0.4903592725000001,0.50612812,10
heartplus,dp_eps2,single_draw_loss_threshold,evaluation_accuracy,0.49725,0.0106516821832672,0.4913,0.50350125,10
heartplus,dp_eps2,single_draw_loss_threshold,evaluation_balanced_accuracy,0.49725,0.0106516821832672,0.491,0.50345,10
heartplus,dp_eps2,single_draw_loss_threshold,evaluation_membership_advantage,-0.0054999999999999,0.0213033643665345,-0.0180999999999999,0.0073024999999999,10
heartplus,dp_eps2,single_draw_loss_threshold,evaluation_tpr_at_calibrated_threshold,0.5532,0.2500021333242312,0.40089,0.6990049999999999,10
heartplus,dp_eps2,single_draw_loss_threshold,evaluation_fpr_at_calibrated_threshold,0.5587,0.2479928538396934,0.4120999999999999,0.701305,10
heartplus,dp_eps2,single_draw_loss_threshold,tpr_at_fpr_0.001,0.0028,0.0020976176963403,0.0016,0.0041,10
heartplus,dp_eps2,single_draw_loss_threshold,tpr_at_fpr_0.01,0.0124,0.0047888759989514,0.0095,0.0152,10
heartplus,dp_eps2,single_draw_loss_threshold,tpr_at_fpr_0.05,0.0532,0.0106749967473323,0.047,0.0596,10
heartplus,dp_eps4,calibrated_gaussian_reconstruction_likelihood,evaluation_auc,0.4972394,0.0113190731481572,0.49068012,0.5039801500000001,10
heartplus,dp_eps4,calibrated_gaussian_reconstruction_likelihood,evaluation_accuracy,0.4953,0.0117714343504377,0.4882999999999999,0.50205,10
heartplus,dp_eps4,calibrated_gaussian_reconstruction_likelihood,evaluation_balanced_accuracy,0.4953,0.0117714343504377,0.4885999999999999,0.5024,10
heartplus,dp_eps4,calibrated_gaussian_reconstruction_likelihood,evaluation_membership_advantage,-0.0094,0.0235428687008755,-0.0238025,0.0043999999999999,10
heartplus,dp_eps4,calibrated_gaussian_reconstruction_likelihood,evaluation_tpr_at_calibrated_threshold,0.4673999999999999,0.2455045598128248,0.3234974999999999,0.6086024999999999,10
heartplus,dp_eps4,calibrated_gaussian_reconstruction_likelihood,evaluation_fpr_at_calibrated_threshold,0.4768,0.2428459960093593,0.332595,0.6173049999999999,10
heartplus,dp_eps4,calibrated_gaussian_reconstruction_likelihood,tpr_at_fpr_0.001,0.0012,0.0013165611772087,0.0005,0.002,10
heartplus,dp_eps4,calibrated_gaussian_reconstruction_likelihood,tpr_at_fpr_0.01,0.0115,0.0044284434185288,0.0089,0.0141,10
heartplus,dp_eps4,calibrated_gaussian_reconstruction_likelihood,tpr_at_fpr_0.05,0.0524,0.008085652588244,0.0477999999999999,0.0572,10
heartplus,dp_eps4,multi_draw_mean_objective,evaluation_auc,0.4988377,0.0126863424380534,0.4914128474999999,0.5061764375,10
heartplus,dp_eps4,multi_draw_mean_objective,evaluation_accuracy,0.49775,0.0134623961875704,0.48994875,0.50555125,10
heartplus,dp_eps4,multi_draw_mean_objective,evaluation_balanced_accuracy,0.49775,0.0134623961875704,0.48939875,0.50560125,10
heartplus,dp_eps4,multi_draw_mean_objective,evaluation_membership_advantage,-0.0044999999999999,0.0269247923751408,-0.0205999999999999,0.011,10
heartplus,dp_eps4,multi_draw_mean_objective,evaluation_tpr_at_calibrated_threshold,0.4993999999999999,0.196222209638857,0.3845849999999999,0.6109025,10
heartplus,dp_eps4,multi_draw_mean_objective,evaluation_fpr_at_calibrated_threshold,0.5039,0.1922102147823227,0.3885799999999999,0.6126024999999999,10
heartplus,dp_eps4,multi_draw_mean_objective,tpr_at_fpr_0.001,0.0027,0.0020027758514399,0.0016,0.0039,10
heartplus,dp_eps4,multi_draw_mean_objective,tpr_at_fpr_0.01,0.0124,0.0056607812574276,0.0092975,0.0158,10
heartplus,dp_eps4,multi_draw_mean_objective,tpr_at_fpr_0.05,0.0555,0.0131677214767357,0.0479975,0.0633999999999999,10
heartplus,dp_eps4,multi_draw_reconstruction,evaluation_auc,0.4982824,0.0119916022393451,0.4912839875,0.5050640375,10
heartplus,dp_eps4,multi_draw_reconstruction,evaluation_accuracy,0.49885,0.0121610717729428,0.4913999999999999,0.50550125,10
heartplus,dp_eps4,multi_draw_reconstruction,evaluation_balanced_accuracy,0.49885,0.0121610717729428,0.4915999999999999,0.50555,10
heartplus,dp_eps4,multi_draw_reconstruction,evaluation_membership_advantage,-0.0023,0.0243221435458856,-0.0175025,0.0112999999999999,10
heartplus,dp_eps4,multi_draw_reconstruction,evaluation_tpr_at_calibrated_threshold,0.5143000000000001,0.2597640168392159,0.3546824999999999,0.6661049999999998,10
heartplus,dp_eps4,multi_draw_reconstruction,evaluation_fpr_at_calibrated_threshold,0.5166,0.2573429186470414,0.355995,0.6585025,10
heartplus,dp_eps4,multi_draw_reconstruction,tpr_at_fpr_0.001,0.0036,0.0033065591380365,0.0018,0.0058,10
heartplus,dp_eps4,multi_draw_reconstruction,tpr_at_fpr_0.01,0.0142,0.0061064628786957,0.0108,0.0178024999999999,10
heartplus,dp_eps4,multi_draw_reconstruction,tpr_at_fpr_0.05,0.0554,0.013664227424597,0.0472975,0.0633,10
heartplus,dp_eps4,released_discriminator_score,evaluation_auc,0.4994400499999999,0.0123786898527042,0.49216072875,0.5064777187499999,10
heartplus,dp_eps4,released_discriminator_score,evaluation_accuracy,0.5004500000000001,0.0083281650640061,0.4953987499999999,0.50545,10
heartplus,dp_eps4,released_discriminator_score,evaluation_balanced_accuracy,0.5004500000000001,0.0083281650640062,0.4957499999999999,0.50535,10
heartplus,dp_eps4,released_discriminator_score,evaluation_membership_advantage,0.0008999999999999,0.0166563301280124,-0.009,0.011,10
heartplus,dp_eps4,released_discriminator_score,evaluation_tpr_at_calibrated_threshold,0.5534999999999999,0.241214174081412,0.4152975,0.6977024999999999,10
heartplus,dp_eps4,released_discriminator_score,evaluation_fpr_at_calibrated_threshold,0.5526000000000001,0.2521913735417785,0.4092,0.7080025,10
heartplus,dp_eps4,released_discriminator_score,tpr_at_fpr_0.001,0.0027,0.0027908580918579,0.0014,0.0045,10
heartplus,dp_eps4,released_discriminator_score,tpr_at_fpr_0.01,0.0096,0.0047422451316743,0.0069,0.0124,10
heartplus,dp_eps4,released_discriminator_score,tpr_at_fpr_0.05,0.0509,0.0106921570425345,0.0450999999999999,0.0573,10
heartplus,dp_eps4,single_draw_loss_threshold,evaluation_auc,0.4966814499999999,0.0118568772693553,0.4896743499999999,0.50399132875,10
heartplus,dp_eps4,single_draw_loss_threshold,evaluation_accuracy,0.4962999999999999,0.0092472218050131,0.49055,0.5015,10
heartplus,dp_eps4,single_draw_loss_threshold,evaluation_balanced_accuracy,0.4963,0.0092472218050131,0.4904487499999999,0.5014500000000001,10
heartplus,dp_eps4,single_draw_loss_threshold,evaluation_membership_advantage,-0.0074,0.0184944436100263,-0.0187,0.0027999999999999,10
heartplus,dp_eps4,single_draw_loss_threshold,evaluation_tpr_at_calibrated_threshold,0.4335,0.2236441866497366,0.3047950000000001,0.5605025,10
heartplus,dp_eps4,single_draw_loss_threshold,evaluation_fpr_at_calibrated_threshold,0.4408999999999999,0.2247133729887921,0.308795,0.5710025,10
heartplus,dp_eps4,single_draw_loss_threshold,tpr_at_fpr_0.001,0.0031,0.0028460498941515,0.0016,0.0049,10
heartplus,dp_eps4,single_draw_loss_threshold,tpr_at_fpr_0.01,0.0118,0.005692099788303,0.0083,0.015,10
heartplus,dp_eps4,single_draw_loss_threshold,tpr_at_fpr_0.05,0.0531999999999999,0.011360751148875,0.0463,0.0597024999999999,10
heartplus,dp_eps8,calibrated_gaussian_reconstruction_likelihood,evaluation_auc,0.4950245,0.0140284492054934,0.4868370775,0.50305961,10
heartplus,dp_eps8,calibrated_gaussian_reconstruction_likelihood,evaluation_accuracy,0.4980499999999999,0.0143167539772269,0.4902987499999999,0.5068499999999999,10
heartplus,dp_eps8,calibrated_gaussian_reconstruction_likelihood,evaluation_balanced_accuracy,0.49805,0.0143167539772269,0.4902987499999999,0.5066512499999999,10
heartplus,dp_eps8,calibrated_gaussian_reconstruction_likelihood,evaluation_membership_advantage,-0.0038999999999999,0.0286335079544539,-0.0194025,0.0141,10
heartplus,dp_eps8,calibrated_gaussian_reconstruction_likelihood,evaluation_tpr_at_calibrated_threshold,0.5397000000000001,0.1489310429546357,0.4441925,0.626,10
heartplus,dp_eps8,calibrated_gaussian_reconstruction_likelihood,evaluation_fpr_at_calibrated_threshold,0.5435999999999999,0.1420611761804673,0.4552974999999999,0.6220074999999999,10
heartplus,dp_eps8,calibrated_gaussian_reconstruction_likelihood,tpr_at_fpr_0.001,0.0027,0.0020575065816014,0.0016,0.004,10
heartplus,dp_eps8,calibrated_gaussian_reconstruction_likelihood,tpr_at_fpr_0.01,0.0122,0.0045411696975803,0.0096,0.015,10
heartplus,dp_eps8,calibrated_gaussian_reconstruction_likelihood,tpr_at_fpr_0.05,0.0531,0.0091827132277024,0.0481975,0.0588999999999999,10
heartplus,dp_eps8,multi_draw_mean_objective,evaluation_auc,0.4979327999999999,0.0124554854296767,0.49091322,0.505467915,10
heartplus,dp_eps8,multi_draw_mean_objective,evaluation_accuracy,0.50075,0.012138666410369,0.4935,0.5076499999999999,10
heartplus,dp_eps8,multi_draw_mean_objective,evaluation_balanced_accuracy,0.50075,0.012138666410369,0.49345,0.50780125,10
heartplus,dp_eps8,multi_draw_mean_objective,evaluation_membership_advantage,0.0015,0.0242773328207381,-0.0133025,0.0157,10
heartplus,dp_eps8,multi_draw_mean_objective,evaluation_tpr_at_calibrated_threshold,0.418,0.2547395183755795,0.2665975,0.5680025000000001,10
heartplus,dp_eps8,multi_draw_mean_objective,evaluation_fpr_at_calibrated_threshold,0.4165,0.2495753059365716,0.2639974999999999,0.5621075,10
heartplus,dp_eps8,multi_draw_mean_objective,tpr_at_fpr_0.001,0.0021,0.0020248456731316,0.001,0.0034,10
heartplus,dp_eps8,multi_draw_mean_objective,tpr_at_fpr_0.01,0.0118,0.0053913510984415,0.0087,0.015,10
