query_id,local_test_index,query_class,desired_class,direction,difficulty_stratum,baseline_seed,run_seed,method,implementation,K,margin,native_random_sample_size,native_genetic_maxiterations,returned,reference_valid_returned,returned_validity,conditional_returned_validity,valid_cfe_yield_at_k,completeness_at_k,coverage_at_1,full_k_success,proximity,sparsity,diversity,plausibility,plausibility_distance,plausibility_inlier_rate,target_data_support,local_surrogate_fidelity,fidelity,fidelity_oracle_evaluations,constraint_validity,mean_target_logit_margin,minimum_target_logit_margin,robust_validity,robust_cfe_fraction_95,robust_completeness_at_k,robust_full_k_success,changed_set_dice,runtime_seconds,generation_time_to_k_or_cap_seconds,time_to_full_k_seconds,time_per_returned_cfe_seconds,candidate_evaluations,candidate_throughput_per_second,rounds_used,k1_achieved,rounds_to_k1,rounds_to_k1_or_cap,candidates_to_k1,candidates_to_k1_or_cap,time_to_k1_seconds,time_to_k1_or_cap_seconds,k3_achieved,rounds_to_k3,rounds_to_k3_or_cap,candidates_to_k3,candidates_to_k3_or_cap,time_to_k3_seconds,time_to_k3_or_cap_seconds,k5_achieved,rounds_to_k5,rounds_to_k5_or_cap,candidates_to_k5,candidates_to_k5_or_cap,time_to_k5_seconds,time_to_k5_or_cap_seconds,k10_achieved,rounds_to_k10,rounds_to_k10_or_cap,candidates_to_k10,candidates_to_k10_or_cap,time_to_k10_seconds,time_to_k10_or_cap_seconds,algorithm_status,implementation_error,native_iterations
49,15525,1,0,disease_to_no_disease,medium_confidence,11,9151159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.3632606863975525,0.0666666666666667,0.1305292695760727,1.555431808035814,1.555431808035814,0.0,0.27999999999999997,,,0,1.0,17.063749313354492,2.8298287391662598,1.0,1.0,1.0,1.0,0.9851273236567355,3.986486227000114,3.986486227000114,3.986486227000114,0.3986486227000114,,0.0,0,0.0,,0.0,,0.0,,3.986486227000114,0.0,,0.0,,0.0,,3.986486227000114,0.0,,0.0,,0.0,,3.986486227000114,0.0,,0.0,,0.0,,3.986486227000114,ok,,300
50,15540,1,0,disease_to_no_disease,medium_confidence,11,9152065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,4,4,1.0,1.0,0.4,0.4,1.0,0.0,0.039694830775260925,0.8611111111111112,0.07129058986902237,0.6484371998110057,0.6484371998110057,0.0,0.2,,,0,1.0,3.091428756713867,0.32369184494018555,0.875,0.5,0.2,0.0,0.8893973214285714,2.319170770000028,2.319170770000028,,0.579792692500007,,0.0,0,0.0,,0.0,,0.0,,2.319170770000028,0.0,,0.0,,0.0,,2.319170770000028,0.0,,0.0,,0.0,,2.319170770000028,0.0,,0.0,,0.0,,2.319170770000028,ok,,1
50,15540,1,0,disease_to_no_disease,medium_confidence,11,9152159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.339372456073761,0.02777777777777779,0.20226851105690002,1.5068882265107633,1.5068882265107633,0.0,0.02,,,0,1.0,11.905670166015625,1.1025476455688477,1.0,1.0,1.0,1.0,0.9946320346320346,3.569139413999892,3.569139413999892,3.569139413999892,0.3569139413999892,,0.0,0,0.0,,0.0,,0.0,,3.569139413999892,0.0,,0.0,,0.0,,3.569139413999892,0.0,,0.0,,0.0,,3.569139413999892,0.0,,0.0,,0.0,,3.569139413999892,ok,,300
51,16022,1,0,disease_to_no_disease,medium_confidence,11,9153065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,6,6,1.0,1.0,0.6,0.6,1.0,0.0,0.03853091970086098,0.8703703703703702,0.05785246193408966,0.5574496708919163,0.5574496708919163,0.0,0.13333333333333333,,,0,1.0,4.882566452026367,0.8125853538513184,0.9791666666666666,0.6666666666666666,0.4,0.0,0.8975694444444445,2.3172706039999866,2.3172706039999866,,0.3862117673333311,,0.0,0,0.0,,0.0,,0.0,,2.3172706039999866,0.0,,0.0,,0.0,,2.3172706039999866,0.0,,0.0,,0.0,,2.3172706039999866,0.0,,0.0,,0.0,,2.3172706039999866,ok,,1
51,16022,1,0,disease_to_no_disease,medium_confidence,11,9153159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,5,5,1.0,1.0,0.5,0.5,1.0,0.0,0.3199548125267029,0.0666666666666667,0.2249828279018402,1.4600644372775011,1.4600644372775011,0.0,0.04,,,0,1.0,8.899935722351074,0.4360775947570801,0.9875,0.8,0.4,0.0,0.994469696969697,4.301845041999968,4.301845041999968,,0.8603690083999936,,0.0,0,0.0,,0.0,,0.0,,4.301845041999968,0.0,,0.0,,0.0,,4.301845041999968,0.0,,0.0,,0.0,,4.301845041999968,0.0,,0.0,,0.0,,4.301845041999968,ok,,300
52,16158,1,0,disease_to_no_disease,medium_confidence,11,9154065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,7,7,1.0,1.0,0.7,0.7,1.0,0.0,0.06252504140138626,0.8333333333333333,0.10355442017316818,0.8616576297048351,0.8616576297048351,0.0,0.028571428571428574,,,0,1.0,6.245792388916016,0.6918492317199707,0.9732142857142857,0.8571428571428571,0.6,0.0,0.9181953463203464,2.348680578000085,2.348680578000085,,0.335525796857155,,0.0,0,0.0,,0.0,,0.0,,2.348680578000085,0.0,,0.0,,0.0,,2.348680578000085,0.0,,0.0,,0.0,,2.348680578000085,0.0,,0.0,,0.0,,2.348680578000085,ok,,1
52,16158,1,0,disease_to_no_disease,medium_confidence,11,9154159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,7,7,1.0,1.0,0.7,0.7,1.0,0.0,0.3240976929664612,0.10317460317460322,0.12999095022678375,1.5502459884010107,1.5502459884010107,0.0,0.0,,,0,1.0,4.871977806091309,1.9563226699829102,1.0,1.0,0.7,0.0,0.9930713487741137,4.114156582000078,4.114156582000078,,0.5877366545714396,,0.0,0,0.0,,0.0,,0.0,,4.114156582000078,0.0,,0.0,,0.0,,4.114156582000078,0.0,,0.0,,0.0,,4.114156582000078,0.0,,0.0,,0.0,,4.114156582000078,ok,,300
53,16207,1,0,disease_to_no_disease,medium_confidence,11,9155065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,6,6,1.0,1.0,0.6,0.6,1.0,0.0,0.06419028341770172,0.8240740740740741,0.09888284653425217,0.8607290110713421,0.8607290110713421,0.0,0.06666666666666667,,,0,1.0,9.029582977294922,4.383105278015137,1.0,1.0,0.6,0.0,0.9083701599326598,2.3120662489998267,2.3120662489998267,,0.38534437483330447,,0.0,0,0.0,,0.0,,0.0,,2.3120662489998267,0.0,,0.0,,0.0,,2.3120662489998267,0.0,,0.0,,0.0,,2.3120662489998267,0.0,,0.0,,0.0,,2.3120662489998267,ok,,1
53,16207,1,0,disease_to_no_disease,medium_confidence,11,9155159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,9,9,1.0,1.0,0.9,0.9,1.0,0.0,0.3553059697151184,0.05555555555555558,0.1341404765844345,1.4925165872298167,1.4925165872298167,0.0,0.15555555555555556,,,0,1.0,10.400875091552734,4.466741561889648,1.0,1.0,0.9,0.0,0.9930141753671164,3.618095008999944,3.618095008999944,,0.40201055655554935,,0.0,0,0.0,,0.0,,0.0,,3.618095008999944,0.0,,0.0,,0.0,,3.618095008999944,0.0,,0.0,,0.0,,3.618095008999944,0.0,,0.0,,0.0,,3.618095008999944,ok,,300
54,16295,1,0,disease_to_no_disease,medium_confidence,11,9156065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,9,9,1.0,1.0,0.9,0.9,1.0,0.0,0.04998807609081268,0.845679012345679,0.07485631853342056,0.7493764043786301,0.7493764043786301,0.0,0.1111111111111111,,,0,1.0,8.529918670654297,0.4904303550720215,0.9166666666666666,0.7777777777777778,0.7,0.0,0.8986792528459195,2.3425651860000016,2.3425651860000016,,0.26028502066666687,,0.0,0,0.0,,0.0,,0.0,,2.3425651860000016,0.0,,0.0,,0.0,,2.3425651860000016,0.0,,0.0,,0.0,,2.3425651860000016,0.0,,0.0,,0.0,,2.3425651860000016,ok,,1
54,16295,1,0,disease_to_no_disease,medium_confidence,11,9156159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,7,7,1.0,1.0,0.7,0.7,1.0,0.0,0.2906981110572815,0.0,0.12198501825332642,1.431219036927591,1.431219036927591,0.0,0.1142857142857143,,,0,1.0,5.710391521453857,2.3127665519714355,1.0,1.0,0.7,0.0,1.0,5.97301536499981,5.97301536499981,,0.8532879092856872,,0.0,0,0.0,,0.0,,0.0,,5.97301536499981,0.0,,0.0,,0.0,,5.97301536499981,0.0,,0.0,,0.0,,5.97301536499981,0.0,,0.0,,0.0,,5.97301536499981,ok,,300
55,16325,1,0,disease_to_no_disease,medium_confidence,11,9157065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,6,6,1.0,1.0,0.6,0.6,1.0,0.0,0.04208426550030708,0.8333333333333334,0.05126359686255455,0.5867415097110922,0.5867415097110922,0.0,0.06666666666666667,,,0,1.0,7.30947732925415,3.236391544342041,1.0,1.0,0.6,0.0,0.9148103054353055,2.3212220800000978,2.3212220800000978,,0.38687034666668296,,0.0,0,0.0,,0.0,,0.0,,2.3212220800000978,0.0,,0.0,,0.0,,2.3212220800000978,0.0,,0.0,,0.0,,2.3212220800000978,0.0,,0.0,,0.0,,2.3212220800000978,ok,,1
55,16325,1,0,disease_to_no_disease,medium_confidence,11,9157159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.36537015438079834,0.0,0.1874394714832306,1.4692945426221469,1.4692945426221469,0.0,0.04,,,0,1.0,7.673303127288818,0.584284782409668,0.9875,0.8,0.8,0.0,0.9998214285714286,5.682759589999932,5.682759589999932,5.682759589999932,0.5682759589999933,,0.0,0,0.0,,0.0,,0.0,,5.682759589999932,0.0,,0.0,,0.0,,5.682759589999932,0.0,,0.0,,0.0,,5.682759589999932,0.0,,0.0,,0.0,,5.682759589999932,ok,,300
56,16330,1,0,disease_to_no_disease,medium_confidence,11,9158065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,6,6,1.0,1.0,0.6,0.6,1.0,0.0,0.03329072892665863,0.8425925925925926,0.04842967540025711,0.4986794625098921,0.4986794625098921,0.0,0.0,,,0,1.0,4.923041820526123,0.6368298530578613,0.9791666666666666,0.8333333333333334,0.5,0.0,0.8903251262626264,2.334093097999812,2.334093097999812,,0.389015516333302,,0.0,0,0.0,,0.0,,0.0,,2.334093097999812,0.0,,0.0,,0.0,,2.334093097999812,0.0,,0.0,,0.0,,2.334093097999812,0.0,,0.0,,0.0,,2.334093097999812,ok,,1
56,16330,1,0,disease_to_no_disease,medium_confidence,11,9158159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,9,9,1.0,1.0,0.9,0.9,1.0,0.0,0.3558293879032135,0.0,0.14108362793922424,1.6162019903006208,1.6162019903006208,0.0,0.0,,,0,1.0,6.160233020782471,0.5545659065246582,1.0,1.0,0.9,0.0,0.9964285714285714,5.360311420000016,5.360311420000016,,0.5955901577777796,,0.0,0,0.0,,0.0,,0.0,,5.360311420000016,0.0,,0.0,,0.0,,5.360311420000016,0.0,,0.0,,0.0,,5.360311420000016,0.0,,0.0,,0.0,,5.360311420000016,ok,,300
57,16332,1,0,disease_to_no_disease,medium_confidence,11,9159065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,8,8,1.0,1.0,0.8,0.8,1.0,0.0,0.040358904749155045,0.8541666666666667,0.06337916105985641,0.5564971939893119,0.5564971939893119,0.0,0.025,,,0,1.0,4.713598728179932,0.4357008934020996,0.9375,0.75,0.6,0.0,0.9021019345238095,2.3108943360000467,2.3108943360000467,,0.28886179200000583,,0.0,0,0.0,,0.0,,0.0,,2.3108943360000467,0.0,,0.0,,0.0,,2.3108943360000467,0.0,,0.0,,0.0,,2.3108943360000467,0.0,,0.0,,0.0,,2.3108943360000467,ok,,1
57,16332,1,0,disease_to_no_disease,medium_confidence,11,9159159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,9,9,1.0,1.0,0.9,0.9,1.0,0.0,0.3410640060901642,0.0,0.11678825318813324,1.5941885778830447,1.5941885778830447,0.0,0.1111111111111111,,,0,1.0,11.962024688720703,4.2621564865112305,1.0,1.0,0.9,0.0,0.9978174603174603,6.502365495000049,6.502365495000049,,0.7224850550000055,,0.0,0,0.0,,0.0,,0.0,,6.502365495000049,0.0,,0.0,,0.0,,6.502365495000049,0.0,,0.0,,0.0,,6.502365495000049,0.0,,0.0,,0.0,,6.502365495000049,ok,,300
58,16718,1,0,disease_to_no_disease,medium_confidence,11,9160065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,5,5,1.0,1.0,0.5,0.5,1.0,0.0,0.026726016774773598,0.8555555555555555,0.05003006383776665,0.6075255861583151,0.6075255861583151,0.0,0.0,,,0,1.0,2.8265891075134277,0.5855894088745117,0.85,0.4,0.2,0.0,0.8808035714285714,2.3024434869998913,2.3024434869998913,,0.4604886973999783,,0.0,0,0.0,,0.0,,0.0,,2.3024434869998913,0.0,,0.0,,0.0,,2.3024434869998913,0.0,,0.0,,0.0,,2.3024434869998913,0.0,,0.0,,0.0,,2.3024434869998913,ok,,1
58,16718,1,0,disease_to_no_disease,medium_confidence,11,9160159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,8,8,1.0,1.0,0.8,0.8,1.0,0.0,0.40948501229286194,0.02777777777777779,0.2040398269891739,1.6588214780479693,1.6588214780479693,0.0,0.0,,,0,1.0,20.612865447998047,6.7549028396606445,1.0,1.0,0.8,0.0,0.993755754913769,8.874478310999848,8.874478310999848,,1.109309788874981,,0.0,0,0.0,,0.0,,0.0,,8.874478310999848,0.0,,0.0,,0.0,,8.874478310999848,0.0,,0.0,,0.0,,8.874478310999848,0.0,,0.0,,0.0,,8.874478310999848,ok,,300
59,17239,1,0,disease_to_no_disease,medium_confidence,11,9161065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,0,0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,,,0.0,0.0,,20.002951146999976,20.002951146999976,,,,0.0,0,0.0,,0.0,,0.0,,20.002951146999976,0.0,,0.0,,0.0,,20.002951146999976,0.0,,0.0,,0.0,,20.002951146999976,0.0,,0.0,,0.0,,20.002951146999976,timeout,,1
59,17239,1,0,disease_to_no_disease,medium_confidence,11,9161159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,8,8,1.0,1.0,0.8,0.8,1.0,0.0,0.41299474239349365,0.04861111111111112,0.21773532032966614,1.7631034259239282,1.7631034259239282,0.0,0.0,,,0,1.0,13.834257125854492,1.0639867782592773,1.0,1.0,0.8,0.0,0.9946108232745077,10.292498790000081,10.292498790000081,,1.2865623487500102,,0.0,0,0.0,,0.0,,0.0,,10.292498790000081,0.0,,0.0,,0.0,,10.292498790000081,0.0,,0.0,,0.0,,10.292498790000081,0.0,,0.0,,0.0,,10.292498790000081,ok,,300
60,17581,1,0,disease_to_no_disease,medium_confidence,11,9162065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,3,3,1.0,1.0,0.3,0.3,1.0,0.0,0.028780058026313782,0.8703703703703703,0.05413161218166351,0.6404230445005741,0.6404230445005741,0.0,0.0,,,0,1.0,1.9016752243041992,0.2453932762145996,0.7916666666666666,0.6666666666666666,0.2,0.0,0.8652777777777777,2.348937362000015,2.348937362000015,,0.7829791206666717,,0.0,0,0.0,,0.0,,0.0,,2.348937362000015,0.0,,0.0,,0.0,,2.348937362000015,0.0,,0.0,,0.0,,2.348937362000015,0.0,,0.0,,0.0,,2.348937362000015,ok,,1
60,17581,1,0,disease_to_no_disease,medium_confidence,11,9162159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.4012157917022705,0.005555555555555558,0.14638850092887878,1.8058917781755965,1.8058917781755965,0.0,0.06000000000000001,,,0,1.0,16.566356658935547,11.904947280883789,1.0,1.0,1.0,1.0,0.9994642857142857,10.279188836999992,10.279188836999992,10.279188836999992,1.0279188836999993,,0.0,0,0.0,,0.0,,0.0,,10.279188836999992,0.0,,0.0,,0.0,,10.279188836999992,0.0,,0.0,,0.0,,10.279188836999992,0.0,,0.0,,0.0,,10.279188836999992,ok,,300
61,18300,1,0,disease_to_no_disease,medium_confidence,11,9163065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,4,4,1.0,1.0,0.4,0.4,1.0,0.0,0.0232858806848526,0.875,0.04322211071848869,0.5876585972096079,0.5876585972096079,0.0,0.0,,,0,1.0,0.9846134185791016,0.14638471603393555,0.84375,0.25,0.1,0.0,0.8840401785714286,2.323702712999875,2.323702712999875,,0.5809256782499688,,0.0,0,0.0,,0.0,,0.0,,2.323702712999875,0.0,,0.0,,0.0,,2.323702712999875,0.0,,0.0,,0.0,,2.323702712999875,0.0,,0.0,,0.0,,2.323702712999875,ok,,1
61,18300,1,0,disease_to_no_disease,medium_confidence,11,9163159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,9,9,1.0,1.0,0.9,0.9,1.0,0.0,0.32778993248939514,0.06790123456790124,0.3386493921279907,1.5188063009050985,1.5188063009050985,0.0,0.0,,,0,1.0,14.700888633728027,0.6204657554626465,0.9791666666666666,0.8888888888888888,0.8,0.0,0.9887578326433998,9.018028088999927,9.018028088999927,,1.0020031209999918,,0.0,0,0.0,,0.0,,0.0,,9.018028088999927,0.0,,0.0,,0.0,,9.018028088999927,0.0,,0.0,,0.0,,9.018028088999927,0.0,,0.0,,0.0,,9.018028088999927,ok,,300
62,18596,1,0,disease_to_no_disease,medium_confidence,11,9164065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,7,7,1.0,1.0,0.7,0.7,1.0,0.0,0.06626715511083603,0.7857142857142858,0.07568815350532532,0.9079180111661672,0.9079180111661672,0.0,0.028571428571428574,,,0,1.0,10.25257682800293,4.250892162322998,1.0,1.0,0.7,0.0,0.9348526969062684,2.3359541660001923,2.3359541660001923,,0.33370773800002745,,0.0,0,0.0,,0.0,,0.0,,2.3359541660001923,0.0,,0.0,,0.0,,2.3359541660001923,0.0,,0.0,,0.0,,2.3359541660001923,0.0,,0.0,,0.0,,2.3359541660001923,ok,,1
62,18596,1,0,disease_to_no_disease,medium_confidence,11,9164159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,5,5,1.0,1.0,0.5,0.5,1.0,0.0,0.3330836594104767,0.011111111111111117,0.08983982354402542,1.6874328241816385,1.6874328241816385,0.0,0.0,,,0,1.0,4.42139196395874,0.44787025451660156,0.9375,0.8,0.4,0.0,0.9989285714285714,8.193259098999988,8.193259098999988,,1.6386518197999975,,0.0,0,0.0,,0.0,,0.0,,8.193259098999988,0.0,,0.0,,0.0,,8.193259098999988,0.0,,0.0,,0.0,,8.193259098999988,0.0,,0.0,,0.0,,8.193259098999988,ok,,300
63,19373,1,0,disease_to_no_disease,medium_confidence,11,9165065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,3,3,1.0,1.0,0.3,0.3,1.0,0.0,0.04599948599934578,0.9074074074074074,0.04538087174296379,0.7268007208012834,0.7268007208012834,0.0,0.0,,,0,1.0,5.658687591552734,0.7668490409851074,0.9583333333333334,0.6666666666666666,0.2,0.0,0.8356150793650793,2.303822059999902,2.303822059999902,,0.7679406866666341,,0.0,0,0.0,,0.0,,0.0,,2.303822059999902,0.0,,0.0,,0.0,,2.303822059999902,0.0,,0.0,,0.0,,2.303822059999902,0.0,,0.0,,0.0,,2.303822059999902,ok,,1
63,19373,1,0,disease_to_no_disease,medium_confidence,11,9165159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,8,8,1.0,1.0,0.8,0.8,1.0,0.0,0.32586419582366943,0.16666666666666669,0.23241183161735535,1.636770082596775,1.636770082596775,0.0,0.225,,,0,1.0,22.01378059387207,6.347000598907471,1.0,1.0,0.8,0.0,0.9728013266364038,6.274647990999938,6.274647990999938,,0.7843309988749922,,0.0,0,0.0,,0.0,,0.0,,6.274647990999938,0.0,,0.0,,0.0,,6.274647990999938,0.0,,0.0,,0.0,,6.274647990999938,0.0,,0.0,,0.0,,6.274647990999938,ok,,300
64,20475,1,0,disease_to_no_disease,medium_confidence,11,9166065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,0,0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,,,0.0,0.0,,20.00265225399994,20.00265225399994,,,,0.0,0,0.0,,0.0,,0.0,,20.00265225399994,0.0,,0.0,,0.0,,20.00265225399994,0.0,,0.0,,0.0,,20.00265225399994,0.0,,0.0,,0.0,,20.00265225399994,timeout,,1
64,20475,1,0,disease_to_no_disease,medium_confidence,11,9166159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,6,6,1.0,1.0,0.6,0.6,1.0,0.0,0.39503204822540283,0.037037037037037056,0.16105498373508453,1.5947185834266275,1.5947185834266275,0.0,0.0,,,0,1.0,3.8513965606689453,1.786302089691162,1.0,1.0,0.6,0.0,0.9967261904761905,6.568566674000067,6.568566674000067,,1.0947611123333445,,0.0,0,0.0,,0.0,,0.0,,6.568566674000067,0.0,,0.0,,0.0,,6.568566674000067,0.0,,0.0,,0.0,,6.568566674000067,0.0,,0.0,,0.0,,6.568566674000067,ok,,300
65,21402,1,0,disease_to_no_disease,medium_confidence,11,9167065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,0,0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,,,0.0,0.0,,20.002695392000078,20.002695392000078,,,,0.0,0,0.0,,0.0,,0.0,,20.002695392000078,0.0,,0.0,,0.0,,20.002695392000078,0.0,,0.0,,0.0,,20.002695392000078,0.0,,0.0,,0.0,,20.002695392000078,timeout,,1
65,21402,1,0,disease_to_no_disease,medium_confidence,11,9167159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.36553889513015747,0.04444444444444447,0.2415909469127655,1.589430302363961,1.589430302363961,0.0,0.13999999999999999,,,0,1.0,16.696523666381836,0.500084400177002,1.0,1.0,1.0,1.0,0.9978571428571428,6.520675999000105,6.520675999000105,6.520675999000105,0.6520675999000105,,0.0,0,0.0,,0.0,,0.0,,6.520675999000105,0.0,,0.0,,0.0,,6.520675999000105,0.0,,0.0,,0.0,,6.520675999000105,0.0,,0.0,,0.0,,6.520675999000105,ok,,300
66,21511,1,0,disease_to_no_disease,medium_confidence,11,9168065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,5,5,1.0,1.0,0.5,0.5,1.0,0.0,0.061333514750003815,0.8222222222222223,0.07183072715997696,0.904808579970825,0.904808579970825,0.0,0.0,,,0,1.0,7.046246528625488,1.2445459365844727,0.975,0.8,0.4,0.0,0.8894417388167387,2.304929945999902,2.304929945999902,,0.4609859891999804,,0.0,0,0.0,,0.0,,0.0,,2.304929945999902,0.0,,0.0,,0.0,,2.304929945999902,0.0,,0.0,,0.0,,2.304929945999902,0.0,,0.0,,0.0,,2.304929945999902,ok,,1
66,21511,1,0,disease_to_no_disease,medium_confidence,11,9168159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,9,9,1.0,1.0,0.9,0.9,1.0,0.0,0.3741324245929718,0.1111111111111111,0.18923284113407135,1.682400827243831,1.682400827243831,0.0,0.0,,,0,1.0,15.859712600708008,1.4766740798950195,1.0,1.0,0.9,0.0,0.9875929714674153,6.180306881999968,6.180306881999968,,0.6867007646666631,,0.0,0,0.0,,0.0,,0.0,,6.180306881999968,0.0,,0.0,,0.0,,6.180306881999968,0.0,,0.0,,0.0,,6.180306881999968,0.0,,0.0,,0.0,,6.180306881999968,ok,,300
67,3226,1,0,disease_to_no_disease,high_confidence,11,9169065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,6,6,1.0,1.0,0.6,0.6,1.0,0.0,0.05078602209687233,0.8703703703703702,0.07088235020637512,0.5800880929370448,0.5800880929370448,0.0,0.0,,,0,1.0,6.1194987297058105,0.8485293388366699,0.96875,0.8333333333333334,0.5,0.0,0.8725694444444444,2.2830432470000233,2.2830432470000233,,0.3805072078333372,,0.0,0,0.0,,0.0,,0.0,,2.2830432470000233,0.0,,0.0,,0.0,,2.2830432470000233,0.0,,0.0,,0.0,,2.2830432470000233,0.0,,0.0,,0.0,,2.2830432470000233,ok,,1
67,3226,1,0,disease_to_no_disease,high_confidence,11,9169159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,9,9,1.0,1.0,0.9,0.9,1.0,0.0,0.3347524106502533,0.1111111111111111,0.24800951778888702,1.6364852524942506,1.6364852524942506,0.0,0.15555555555555556,,,0,1.0,18.922847747802734,3.5915160179138184,1.0,1.0,0.9,0.0,0.9886603852364418,4.362458252999886,4.362458252999886,,0.484717583666654,,0.0,0,0.0,,0.0,,0.0,,4.362458252999886,0.0,,0.0,,0.0,,4.362458252999886,0.0,,0.0,,0.0,,4.362458252999886,0.0,,0.0,,0.0,,4.362458252999886,ok,,300
68,3802,1,0,disease_to_no_disease,high_confidence,11,9170065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,6,6,1.0,1.0,0.6,0.6,1.0,0.0,0.04933860898017883,0.8518518518518517,0.06858503073453903,0.6339849354073608,0.6339849354073608,0.0,0.03333333333333333,,,0,1.0,6.814610958099365,2.27711820602417,1.0,1.0,0.6,0.0,0.8753968253968254,2.2971811780000735,2.2971811780000735,,0.3828635296666789,,0.0,0,0.0,,0.0,,0.0,,2.2971811780000735,0.0,,0.0,,0.0,,2.2971811780000735,0.0,,0.0,,0.0,,2.2971811780000735,0.0,,0.0,,0.0,,2.2971811780000735,ok,,1
68,3802,1,0,disease_to_no_disease,high_confidence,11,9170159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,8,8,1.0,1.0,0.8,0.8,1.0,0.0,0.345144122838974,0.05555555555555558,0.1931392252445221,1.7109543219036616,1.7109543219036616,0.0,0.0,,,0,1.0,17.673294067382812,2.714094638824463,1.0,1.0,0.8,0.0,0.9944365281624014,4.512633396000183,4.512633396000183,,0.5640791745000229,,0.0,0,0.0,,0.0,,0.0,,4.512633396000183,0.0,,0.0,,0.0,,4.512633396000183,0.0,,0.0,,0.0,,4.512633396000183,0.0,,0.0,,0.0,,4.512633396000183,ok,,300
69,4066,1,0,disease_to_no_disease,high_confidence,11,9171065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,6,6,1.0,1.0,0.6,0.6,1.0,0.0,0.051421310752630234,0.6759259259259259,0.07299946248531342,0.7113509335079625,0.7113509335079625,0.0,0.0,,,0,1.0,4.484846115112305,1.3763175010681152,0.9895833333333334,0.8333333333333334,0.5,0.0,0.9535640574703074,2.3271749959999397,2.3271749959999397,,0.3878624993333233,,0.0,0,0.0,,0.0,,0.0,,2.3271749959999397,0.0,,0.0,,0.0,,2.3271749959999397,0.0,,0.0,,0.0,,2.3271749959999397,0.0,,0.0,,0.0,,2.3271749959999397,ok,,1
69,4066,1,0,disease_to_no_disease,high_confidence,11,9171159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.32757118344306946,0.03333333333333335,0.3450801968574524,1.4979918074654257,1.4979918074654257,0.0,0.2,,,0,1.0,23.564218521118164,6.830126762390137,1.0,1.0,1.0,1.0,0.9961309523809524,4.541376310000032,4.541376310000032,4.541376310000032,0.45413763100000326,,0.0,0,0.0,,0.0,,0.0,,4.541376310000032,0.0,,0.0,,0.0,,4.541376310000032,0.0,,0.0,,0.0,,4.541376310000032,0.0,,0.0,,0.0,,4.541376310000032,ok,,300
