candidate_budget,reference_method,comparator_method,metric,n_paired_factuals,mean_delta_proposed_minus_comparator,paired_bootstrap_ci95_low,paired_bootstrap_ci95_high,wilcoxon_p_raw,higher_is_better,wilcoxon_p_holm
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps16_sparse_diverse,valid_cfe_yield_at_k,200,0.04650000000000001,0.0314875,0.061575000000000026,1.1932275277532902e-06,True,0.0003460359830484542
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps16_sparse_diverse,full_k_success,200,0.06,0.025,0.09,0.0013406411172294783,True,0.3284570737212222
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps16_sparse_diverse,robust_completeness_at_k,200,0.0455,0.033,0.06505000000000001,2.7484860069267846e-07,True,8.245458020780354e-05
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps16_sparse_diverse,proximity,111,-0.009741754396944432,-0.012553087201993074,-0.006583036835985006,2.2918386975150677e-07,False,6.898434479520354e-05
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps16_sparse_diverse,sparsity,111,0.037156203822870486,0.02195653987320654,0.054690076981743635,3.4643674157128004e-05,True,0.009145929977481792
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps16_sparse_diverse,group_sparsity,111,0.037156203822870486,0.017224158682492014,0.05501467737578849,3.4643674157128004e-05,True,0.009145929977481792
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps16_sparse_diverse,diversity,111,0.004374509324898591,0.001922424843635511,0.006811605752571612,0.0012814241287827338,True,0.31523033568055253
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps16_sparse_diverse,plausibility_distance,111,-0.0040855239677991375,-0.008654952962212841,0.000616748552742022,0.08276374811638158,False,1.0
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps16_sparse_diverse,plausibility_inlier_rate,111,0.01561919061919062,-0.02012575075075075,0.04783453095953096,0.09845263020724472,True,1.0
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps16_sparse_diverse,target_data_support,111,-0.0030938080938080876,-0.01652223652223652,0.010004468754468768,0.7690285899404491,True,1.0
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps16_sparse_diverse,local_surrogate_fidelity,111,0.004107845487155838,-0.007570458087699461,0.01783938870145768,0.4422264917407899,True,1.0
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps16_sparse_diverse,fidelity,111,0.004107845487155838,-0.00784820770452954,0.017521529245667185,0.4422264917407899,True,1.0
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps2_sparse_diverse,valid_cfe_yield_at_k,200,-0.07050000000000001,-0.0965125,-0.045987499999999994,2.5055204287839283e-08,True,7.69194771636666e-06
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps2_sparse_diverse,full_k_success,200,-0.065,-0.11025,-0.025,0.0016162222150599857,True,0.3923344129350739
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps2_sparse_diverse,robust_completeness_at_k,200,-0.07200000000000001,-0.09355000000000001,-0.05144999999999999,1.6435748462257757e-08,True,5.062210526375389e-06
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps2_sparse_diverse,proximity,119,0.0015961342420773347,-0.002193537792738746,0.005014147543927515,0.4755247042481521,False,1.0
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps2_sparse_diverse,sparsity,119,-0.0020949120388896302,-0.01759279637781039,0.014786062573177433,0.3301445646026443,True,1.0
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps2_sparse_diverse,group_sparsity,119,-0.0020949120388896302,-0.017563201206408485,0.01711892164273118,0.3301445646026443,True,1.0
