method,method_label,candidate_budget,metric,equal_direction_group_macro_mean,group_clustered_bootstrap_ci95_low,group_clustered_bootstrap_ci95_high,n_query_groups,cluster_semantics
dice_gradient_style,Custom DiCE-style gradient,64,plausibility_distance,0.4044189903398048,0.35250808318691995,0.4483135609733656,8,held-out subject
dice_gradient_style,Custom DiCE-style gradient,64,plausibility_inlier_rate,0.24895833333333334,0.10197916666666666,0.4421614583333329,8,held-out subject
dice_gradient_style,Custom DiCE-style gradient,64,target_data_support,0.375,0.24925000000000003,0.4875,8,held-out subject
dice_gradient_style,Custom DiCE-style gradient,64,local_surrogate_fidelity,0.8399679487179487,0.8178371394230769,0.8729979967948718,8,held-out subject
dice_gradient_style,Custom DiCE-style gradient,64,fidelity,0.8399679487179487,0.8124268830128206,0.8646726762820512,8,held-out subject
dice_gradient_style,Custom DiCE-style gradient,64,changed_set_dice,0.44474141823098134,0.41071677108112414,0.4837628606922685,8,held-out subject
dice_gradient_style,Custom DiCE-style gradient,64,constraint_validity,1.0,1.0,1.0,8,held-out subject
dice_gradient_style,Custom DiCE-style gradient,64,mean_target_logit_margin,1.1597171145677565,0.8405160082926353,1.4456266705940166,8,held-out subject
dice_gradient_style,Custom DiCE-style gradient,64,generation_time_to_k_or_cap_seconds,0.05033835990418495,0.05006569052909588,0.05084073711895703,8,held-out subject
dice_gradient_style,Custom DiCE-style gradient,64,candidate_evaluations,64.0,64.0,64.0,8,held-out subject
dice_gradient_style,Custom DiCE-style gradient,64,rounds_used,1.0,1.0,1.0,8,held-out subject
dice_gradient_style,Custom DiCE-style gradient,128,valid_cfe_yield_at_k,0.07699862637362637,0.06944190705128206,0.08349484890109889,8,held-out subject
dice_gradient_style,Custom DiCE-style gradient,128,coverage_at_1,0.7699862637362638,0.7029017857142857,0.8375703983516484,8,held-out subject
dice_gradient_style,Custom DiCE-style gradient,128,full_k_success,0.0,0.0,0.0,8,held-out subject
