candidate_budget,reference_method,comparator_method,metric,n_paired_factuals,mean_delta_proposed_minus_comparator,paired_bootstrap_ci95_low,paired_bootstrap_ci95_high,wilcoxon_p_raw,higher_is_better,wilcoxon_p_holm
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps8_sparse_diverse,valid_cfe_yield_at_k,200,0.012000000000000002,-0.0080125,0.03505000000000001,0.2006423010584465,True,1.0
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps8_sparse_diverse,full_k_success,200,0.02,-0.010124999999999997,0.05012500000000003,0.3876953125,True,1.0
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps8_sparse_diverse,robust_completeness_at_k,200,0.020500000000000004,-0.002999999999999995,0.049025000000000006,0.10962906876180342,True,1.0
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps8_sparse_diverse,proximity,189,0.018334198999341834,0.01646603391599403,0.02040791831831768,1.318726663885594e-26,False,5.3408429887366556e-24
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps8_sparse_diverse,sparsity,189,-0.025648901535922992,-0.03429083052974274,-0.017570716558228207,2.1600261347758304e-11,True,6.868883108587141e-09
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps8_sparse_diverse,group_sparsity,189,-0.022719653705103437,-0.03105555030654236,-0.015913931930797008,5.832777390273072e-08,True,1.604013782325095e-05
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps8_sparse_diverse,diversity,189,-0.0041888828177458395,-0.005745884002230707,-0.0025648918000380034,4.949938532544165e-07,True,0.0001237484633136041
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps8_sparse_diverse,plausibility_distance,189,0.05618157192638997,0.04802883074750299,0.0637651147723362,3.0918981092104666e-21,False,1.1563698928447144e-18
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps8_sparse_diverse,plausibility_inlier_rate,189,-0.1193562610229277,-0.15987544091710762,-0.07133597883597881,9.159595993519414e-06,True,0.002071279738768299
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps8_sparse_diverse,target_data_support,189,0.08186109011505836,0.05566133366927017,0.11089905097841604,2.714219485225441e-08,True,7.626956753483489e-06
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps8_sparse_diverse,local_surrogate_fidelity,185,0.0173410980307532,0.006233580578408166,0.0291925181752768,0.003668702776376085,True,0.6126733636548062
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps8_sparse_diverse,fidelity,185,0.0173410980307532,0.008328937570316887,0.027682740010326223,0.003668702776376085,True,0.6126733636548062
64,proposed_dp_eps4_sparse_diverse,uniform_random,valid_cfe_yield_at_k,200,0.5375,0.4809375,0.5954999999999999,9.77561151190372e-26,True,3.8809177702257764e-23
64,proposed_dp_eps4_sparse_diverse,uniform_random,full_k_success,200,0.66,0.59,0.725125,2.6960760152927463e-29,True,1.1350480024382461e-26
64,proposed_dp_eps4_sparse_diverse,uniform_random,robust_completeness_at_k,200,0.5605,0.5073,0.6051375,9.330290126033033e-30,True,3.984033883816105e-27
64,proposed_dp_eps4_sparse_diverse,uniform_random,proximity,130,0.04409776969024768,0.039960662403072306,0.048089656835565195,1.3509870702540728e-22,False,5.174280479073099e-20
64,proposed_dp_eps4_sparse_diverse,uniform_random,sparsity,130,0.13151323349852762,0.12212508977950153,0.14168034906270197,6.609413820217635e-23,True,2.5578431484242246e-20
64,proposed_dp_eps4_sparse_diverse,uniform_random,group_sparsity,130,0.13995522995522994,0.1292181585775336,0.15039271723646722,4.434606301059389e-23,True,1.7294964574131618e-20
64,proposed_dp_eps4_sparse_diverse,uniform_random,diversity,130,-0.022952939942479135,-0.02869521142771611,-0.015838572742560734,7.216748883556547e-10,True,2.1433744184162944e-07
64,proposed_dp_eps4_sparse_diverse,uniform_random,plausibility_distance,130,-0.014325495097241396,-0.02858211424401627,0.0014359159419725517,0.11223172169987385,False,1.0
64,proposed_dp_eps4_sparse_diverse,uniform_random,plausibility_inlier_rate,130,0.10967643467643473,0.019160180097680085,0.2026673534798535,0.0393848461926873,True,1.0
64,proposed_dp_eps4_sparse_diverse,uniform_random,target_data_support,130,0.272476800976801,0.21775447191697195,0.32266387362637367,6.563061205258156e-15,True,2.2576930546088056e-12
64,proposed_dp_eps4_sparse_diverse,uniform_random,local_surrogate_fidelity,129,0.06532316080565213,0.05053492622992757,0.08035180868514202,1.7356181643644768e-13,True,5.866389395551931e-11
64,proposed_dp_eps4_sparse_diverse,uniform_random,fidelity,129,0.06532316080565213,0.05161922776798479,0.08131447079656118,1.7356181643644768e-13,True,5.866389395551931e-11
64,proposed_dp_eps4_sparse_diverse,wachter_style,valid_cfe_yield_at_k,200,0.914,0.884475,0.9430125,3.174126589156752e-38,True,1.4918394969036735e-35
64,proposed_dp_eps4_sparse_diverse,wachter_style,full_k_success,200,0.895,0.855,0.94,8.012428682380199e-41,True,3.7978911954482146e-38
64,proposed_dp_eps4_sparse_diverse,wachter_style,robust_completeness_at_k,200,0.8765000000000001,0.836425,0.9080500000000001,7.282507771993153e-36,True,3.379083606204823e-33
64,proposed_dp_eps4_sparse_diverse,wachter_style,proximity,25,0.09527754053473472,0.0848961333129555,0.10519168549962342,5.960464477539063e-08,False,1.633167266845703e-05
64,proposed_dp_eps4_sparse_diverse,wachter_style,sparsity,25,-0.492235294117647,-0.5356882352941176,-0.4493294117647059,1.2279185361336645e-05,True,0.0027382583355780718
64,proposed_dp_eps4_sparse_diverse,wachter_style,group_sparsity,25,-0.37788888888888883,-0.42902500000000005,-0.31019444444444444,1.814373762485085e-05,True,0.0039734785398423365
64,proposed_dp_eps4_sparse_diverse,wachter_style,diversity,25,0.0668535915017128,0.06202560660988092,0.07103917619213462,5.960464477539063e-08,True,1.633167266845703e-05
64,proposed_dp_eps4_sparse_diverse,wachter_style,plausibility_distance,25,0.16133212234188155,0.13847463332725926,0.1830269673765917,5.960464477539063e-08,False,1.633167266845703e-05
64,proposed_dp_eps4_sparse_diverse,wachter_style,plausibility_inlier_rate,25,-0.6199999999999999,-0.7879999999999999,-0.44389999999999996,9.084444721953487e-05,True,0.018441422785565577
64,proposed_dp_eps4_sparse_diverse,wachter_style,target_data_support,25,0.3194666666666667,0.17257333333333336,0.4655,0.0007738935649223596,True,0.14626588377032598
64,proposed_dp_eps4_sparse_diverse,wachter_style,local_surrogate_fidelity,25,0.09773115773115773,0.05804040404040403,0.14736260036260038,3.603726611424188e-05,True,0.007748012214562005
64,proposed_dp_eps4_sparse_diverse,wachter_style,fidelity,25,0.09773115773115773,0.06221976171976169,0.13254908054908054,3.603726611424188e-05,True,0.007748012214562005
128,proposed_dp_eps4_sparse_diverse,countergan_one_shot,valid_cfe_yield_at_k,200,0.0034999999999999996,-0.02,0.022025000000000006,0.6670585690150376,True,1.0
128,proposed_dp_eps4_sparse_diverse,countergan_one_shot,full_k_success,200,0.02,-0.015124999999999996,0.055,0.3457785861511603,True,1.0
128,proposed_dp_eps4_sparse_diverse,countergan_one_shot,robust_completeness_at_k,200,-0.034,-0.057050000000000003,-0.01396249999999999,0.0014669654567418238,True,0.2655207476702701
128,proposed_dp_eps4_sparse_diverse,countergan_one_shot,proximity,197,-0.0008470745861227742,-0.005137305192384623,0.003942428853570811,0.6654080879480739,False,1.0
128,proposed_dp_eps4_sparse_diverse,countergan_one_shot,sparsity,197,0.18698373596477502,0.17591802605136803,0.1971359195116286,5.515286001605993e-34,True,2.426725840706637e-31
128,proposed_dp_eps4_sparse_diverse,countergan_one_shot,group_sparsity,197,0.19314737598367038,0.1839997532430908,0.2030441409502323,9.40195322291817e-34,True,4.118055511638158e-31
128,proposed_dp_eps4_sparse_diverse,countergan_one_shot,diversity,197,0.04005054415671656,0.03799709198821506,0.04190853389528424,4.456709280937259e-34,True,1.9698655021742684e-31
128,proposed_dp_eps4_sparse_diverse,countergan_one_shot,plausibility_distance,197,0.06293298912042758,0.04686098258442771,0.07802136126247639,1.9082918421281143e-12,False,6.259197242180215e-10
128,proposed_dp_eps4_sparse_diverse,countergan_one_shot,plausibility_inlier_rate,197,-0.17476432197244382,-0.24099166062364036,-0.10398114575779549,9.748657646868426e-06,True,0.0021836993128985273
128,proposed_dp_eps4_sparse_diverse,countergan_one_shot,target_data_support,197,0.06888324873096446,0.03401587301587302,0.10376911610667958,0.002430191937382218,True,0.42042320516712367
128,proposed_dp_eps4_sparse_diverse,countergan_one_shot,local_surrogate_fidelity,192,-0.013934195327873483,-0.023082065404263684,-0.007079410302740044,0.007895292924267366,True,1.0
128,proposed_dp_eps4_sparse_diverse,countergan_one_shot,fidelity,192,-0.013934195327873483,-0.02250838866858982,-0.004850563293002229,0.007895292924267366,True,1.0
128,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,valid_cfe_yield_at_k,200,-0.016,-0.032525,0.0019999999999999996,0.08203125,True,1.0
128,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,full_k_success,200,-0.03,-0.055,-0.004874999999999971,0.0703125,True,1.0
128,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,robust_completeness_at_k,200,-0.044,-0.0675125,-0.02298749999999999,1.8363843370842232e-05,True,0.003984954011472764
128,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,proximity,198,0.007628443227572875,0.003583633379465101,0.01169592348877529,0.0011606444913659138,False,0.21471923090269407
128,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,sparsity,198,-0.0026795735129068413,-0.013480660361787807,0.006796488165973464,0.4892819993858206,True,1.0
128,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,group_sparsity,198,-0.0010895997007108133,-0.011502875982042653,0.008992120276842501,0.6171009035956394,True,1.0
128,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,diversity,198,0.009256856835851765,0.006279728159477765,0.011852779122765618,4.213862277080121e-09,True,1.213592335799075e-06
128,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,plausibility_distance,198,0.026411352888087852,0.012665366041506013,0.04009726372244159,0.00036664308493267536,False,0.07076211539200634
128,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,plausibility_inlier_rate,198,-0.050883838383838365,-0.12527462121212118,0.021240530303030313,0.12565564384911498,True,1.0
128,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,target_data_support,198,0.06882716049382716,0.03774452861952863,0.1051969696969697,0.0005446891821527312,True,0.10458032297332438
128,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,local_surrogate_fidelity,194,-0.0059556709041245085,-0.014456286363502853,0.003611451549595879,0.232686946967262,True,1.0
128,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,fidelity,194,-0.0059556709041245085,-0.016416511133005976,0.004486311702806556,0.232686946967262,True,1.0
128,proposed_dp_eps4_sparse_diverse,dice_gradient_style,valid_cfe_yield_at_k,200,0.9405,0.9169625,0.95655,4.500002016141736e-37,True,2.1060009435543327e-34
128,proposed_dp_eps4_sparse_diverse,dice_gradient_style,full_k_success,200,0.95,0.915,0.975125,3.1792965787794205e-43,True,1.5133451714990042e-40
