profile,query_number,direction,group_off,feature_off,base_fraction,proximity_weight,sparsity_weight,diversity_weight,returned,reference_valid_returned,returned_validity,conditional_returned_validity,valid_cfe_yield_at_k,completeness_at_k,coverage_at_1,full_k_success,proximity,sparsity,diversity,plausibility,plausibility_distance,plausibility_inlier_rate,target_data_support,local_surrogate_fidelity,fidelity,fidelity_oracle_evaluations,constraint_validity,mean_target_logit_margin,minimum_target_logit_margin,robust_validity,robust_cfe_fraction_95,robust_completeness_at_k,robust_full_k_success,changed_set_dice,runtime_seconds,generation_time_to_k_or_cap_seconds,time_to_full_k_seconds,time_per_returned_cfe_seconds,candidate_evaluations,candidate_throughput_per_second,rounds_used,k1_achieved,rounds_to_k1,rounds_to_k1_or_cap,candidates_to_k1,candidates_to_k1_or_cap,time_to_k1_seconds,time_to_k1_or_cap_seconds,k3_achieved,rounds_to_k3,rounds_to_k3_or_cap,candidates_to_k3,candidates_to_k3_or_cap,time_to_k3_seconds,time_to_k3_or_cap_seconds,k5_achieved,rounds_to_k5,rounds_to_k5_or_cap,candidates_to_k5,candidates_to_k5_or_cap,time_to_k5_seconds,time_to_k5_or_cap_seconds,k10_achieved,rounds_to_k10,rounds_to_k10_or_cap,candidates_to_k10,candidates_to_k10_or_cap,time_to_k10_seconds,time_to_k10_or_cap_seconds,group_sparsity
diverse,4,no_disease_to_disease,0.06,0.03,0.65,0.1,0.55,7.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.1956024020910263,0.25882352941176473,0.17965391278266907,1.0171484568618163,1.0171484568618163,0.3,0.9800000000000001,0.9393939393939394,0.9393939393939394,81,1.0,41.364078521728516,2.9810526371002197,1.0,1.0,1.0,1.0,0.9785050231449398,3.7068434009997873,3.7068434009997873,3.7068434009997873,0.37068434009997875,512,138.1229106851146,8,1.0,1.0,1.0,64.0,64.0,0.3278605490004338,0.3278605490004338,1.0,1.0,1.0,64.0,64.0,0.3278605490004338,0.3278605490004338,1.0,1.0,1.0,64.0,64.0,0.3278605490004338,0.3278605490004338,1.0,1.0,1.0,64.0,64.0,0.3278605490004338,0.3278605490004338,0.18333333333333335
diverse,5,no_disease_to_disease,0.06,0.03,0.65,0.1,0.55,7.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.18205825984477997,0.31764705882352945,0.18201518058776855,1.0437040017988164,1.0437040017988164,0.2,0.8,0.9393939393939394,0.9393939393939394,81,1.0,33.21054458618164,0.4215022921562195,1.0,1.0,1.0,1.0,0.965424071913825,3.6361514660002285,3.6361514660002285,3.6361514660002285,0.36361514660002286,512,140.8082157158323,8,1.0,1.0,1.0,64.0,64.0,0.3565686679994542,0.3565686679994542,1.0,1.0,1.0,64.0,64.0,0.3565686679994542,0.3565686679994542,1.0,1.0,1.0,64.0,64.0,0.3565686679994542,0.3565686679994542,1.0,1.0,1.0,64.0,64.0,0.3565686679994542,0.3565686679994542,0.2333333333333333
diverse,6,no_disease_to_disease,0.06,0.03,0.65,0.1,0.55,7.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.18230168521404266,0.29117647058823526,0.1768852174282074,1.0705589657337837,1.0705589657337837,0.5,0.9199999999999999,1.0,1.0,81,1.0,56.81757354736328,1.795867919921875,1.0,1.0,1.0,1.0,0.9873377356199924,3.875316245999784,3.875316245999784,3.875316245999784,0.38753162459997836,512,132.1182498405134,8,1.0,1.0,1.0,64.0,64.0,0.3271965980002278,0.3271965980002278,1.0,1.0,1.0,64.0,64.0,0.3271965980002278,0.3271965980002278,1.0,1.0,1.0,64.0,64.0,0.3271965980002278,0.3271965980002278,1.0,1.0,1.0,64.0,64.0,0.3271965980002278,0.3271965980002278,0.20833333333333334
diverse,7,no_disease_to_disease,0.06,0.03,0.65,0.1,0.55,7.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.14171910285949707,0.37941176470588234,0.18837648630142212,1.0548140106084456,1.0548140106084456,0.3,0.7200000000000001,0.696969696969697,0.696969696969697,81,1.0,32.56767272949219,0.2039387822151184,0.9333333333333332,0.9,0.9,0.0,0.9504322052117897,2.7380215960001806,2.7380215960001806,2.7380215960001806,0.2738021596000181,512,186.99633368412856,8,1.0,1.0,1.0,64.0,64.0,0.3414079160002075,0.3414079160002075,1.0,1.0,1.0,64.0,64.0,0.3414079160002075,0.3414079160002075,1.0,1.0,1.0,64.0,64.0,0.3414079160002075,0.3414079160002075,1.0,1.0,1.0,64.0,64.0,0.3414079160002075,0.3414079160002075,0.2833333333333333
sparse_diverse,0,disease_to_no_disease,0.07,0.035,0.55,0.1,0.66,6.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.15461373329162598,0.4088235294117647,0.17170169949531555,0.9847738063565817,0.9847738063565817,0.1,0.72,0.9393939393939394,0.9393939393939394,81,1.0,8.474869728088379,0.7287400364875793,1.0,1.0,1.0,1.0,0.9684298495506012,3.6391860510002516,3.6391860510002516,3.6391860510002516,0.36391860510002516,512,140.69080086171297,8,1.0,1.0,1.0,64.0,64.0,0.3366527080006563,0.3366527080006563,1.0,1.0,1.0,64.0,64.0,0.3366527080006563,0.3366527080006563,1.0,1.0,1.0,64.0,64.0,0.3366527080006563,0.3366527080006563,1.0,1.0,1.0,64.0,64.0,0.3366527080006563,0.3366527080006563,0.325
sparse_diverse,1,disease_to_no_disease,0.07,0.035,0.55,0.1,0.66,6.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.14273150265216827,0.40294117647058825,0.16786982119083405,1.0516180044313634,1.0516180044313634,0.3,0.72,0.9696969696969697,0.9696969696969697,81,1.0,4.78149938583374,0.3572739064693451,0.9833333333333334,0.9,0.9,0.0,0.9208677464883787,2.751901542000269,2.751901542000269,2.751901542000269,0.2751901542000269,512,186.05316803152908,8,1.0,1.0,1.0,64.0,64.0,0.33512287700068555,0.33512287700068555,1.0,1.0,1.0,64.0,64.0,0.33512287700068555,0.33512287700068555,1.0,1.0,1.0,64.0,64.0,0.33512287700068555,0.33512287700068555,1.0,1.0,1.0,64.0,64.0,0.33512287700068555,0.33512287700068555,0.3166666666666667
sparse_diverse,2,disease_to_no_disease,0.07,0.035,0.55,0.1,0.66,6.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0781707689166069,0.6058823529411765,0.09520796686410904,0.8248987505672268,0.8248987505672268,0.5,0.76,0.8787878787878788,0.8787878787878788,81,1.0,2.065430164337158,0.34806114435195923,0.95,0.8,0.8,0.0,0.9013368464124241,3.8062280340000143,3.8062280340000143,3.8062280340000143,0.38062280340000143,512,134.51637564182738,8,1.0,1.0,1.0,64.0,64.0,0.3372456240003885,0.3372456240003885,1.0,1.0,1.0,64.0,64.0,0.3372456240003885,0.3372456240003885,1.0,1.0,1.0,64.0,64.0,0.3372456240003885,0.3372456240003885,1.0,1.0,1.0,64.0,64.0,0.3372456240003885,0.3372456240003885,0.5333333333333333
sparse_diverse,3,disease_to_no_disease,0.07,0.035,0.55,0.1,0.66,6.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.17344097793102264,0.21176470588235294,0.1929427832365036,1.0434787770938674,1.0434787770938674,0.0,0.8400000000000001,0.9393939393939394,0.9393939393939394,81,1.0,8.844934463500977,2.7690601348876953,1.0,1.0,1.0,1.0,0.9890336798330506,3.9581303479999406,3.9581303479999406,3.9581303479999406,0.3958130347999941,512,129.3540017596226,8,1.0,1.0,1.0,64.0,64.0,0.46938304499963124,0.46938304499963124,1.0,1.0,1.0,64.0,64.0,0.46938304499963124,0.46938304499963124,1.0,1.0,1.0,64.0,64.0,0.46938304499963124,0.46938304499963124,1.0,1.0,1.0,64.0,64.0,0.46938304499963124,0.46938304499963124,0.06666666666666668
sparse_diverse,4,no_disease_to_disease,0.07,0.035,0.55,0.1,0.66,6.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.18112468719482422,0.34411764705882353,0.18215124309062958,1.0193289177210034,1.0193289177210034,0.4,0.9400000000000001,0.9090909090909091,0.9090909090909091,81,1.0,34.50955581665039,2.9810526371002197,1.0,1.0,1.0,1.0,0.9748150050222065,3.606989536000583,3.606989536000583,3.606989536000583,0.3606989536000583,512,141.94662748251378,8,1.0,1.0,1.0,64.0,64.0,0.3341042820002258,0.3341042820002258,1.0,1.0,1.0,64.0,64.0,0.3341042820002258,0.3341042820002258,1.0,1.0,1.0,64.0,64.0,0.3341042820002258,0.3341042820002258,1.0,1.0,1.0,64.0,64.0,0.3341042820002258,0.3341042820002258,0.275
sparse_diverse,5,no_disease_to_disease,0.07,0.035,0.55,0.1,0.66,6.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.17700712382793427,0.31764705882352945,0.20041371881961823,1.0861638482946696,1.0861638482946696,0.0,0.72,0.9393939393939394,0.9393939393939394,81,1.0,28.253164291381836,0.182691752910614,0.9666666666666666,0.9,0.9,0.0,0.9707546510756379,3.6884486119997746,3.6884486119997746,3.6884486119997746,0.36884486119997745,512,138.81174820608598,8,1.0,1.0,1.0,64.0,64.0,0.3396739390000221,0.3396739390000221,1.0,1.0,1.0,64.0,64.0,0.3396739390000221,0.3396739390000221,1.0,1.0,1.0,64.0,64.0,0.3396739390000221,0.3396739390000221,1.0,1.0,1.0,64.0,64.0,0.3396739390000221,0.3396739390000221,0.22499999999999995
