candidate_budget,reference_method,comparator_method,metric,n_paired_factuals,mean_delta_proposed_minus_comparator,paired_bootstrap_ci95_low,paired_bootstrap_ci95_high,wilcoxon_p_raw,higher_is_better,wilcoxon_p_holm
256,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,proximity,200,0.000891819205135107,-0.002648144929204136,0.004834340817760676,0.5217895233513151,False,1.0
256,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,sparsity,200,-0.008499999999999994,-0.019242361111111102,0.0017618055555555627,0.20825640534986267,True,1.0
256,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,group_sparsity,200,-0.008499999999999994,-0.01793055555555555,-9.0277777777773e-05,0.20825640534986267,True,1.0
256,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,diversity,200,0.007596660414710641,0.004013832666212693,0.011489610988413916,0.0019322524536026957,True,0.4231632873389904
256,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,plausibility_distance,200,0.014414151669891044,0.003089329272995565,0.027303544601640663,0.07932694303853252,False,1.0
256,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,plausibility_inlier_rate,200,-0.011500000000000002,-0.028000000000000004,0.0025125000000000026,0.23081782149166064,True,1.0
256,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,target_data_support,200,-0.008899999999999988,-0.03869249999999999,0.01691500000000001,0.21355935970205997,True,1.0
256,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,local_surrogate_fidelity,200,-0.008787878787878784,-0.023246212121212112,0.004700757575757585,0.17554046842541815,True,1.0
256,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,fidelity,200,-0.008787878787878784,-0.023193181818181818,0.005170454545454556,0.17554046842541815,True,1.0
256,proposed_dp_eps4_sparse_diverse,dice_gradient_style,valid_cfe_yield_at_k,200,0.8985000000000002,0.8960000000000002,0.9010000000000002,5.401770721431266e-44,True,2.5442340097941265e-41
256,proposed_dp_eps4_sparse_diverse,dice_gradient_style,full_k_success,200,1.0,1.0,1.0,2.0884875837625446e-45,True,1.0024740402060214e-42
256,proposed_dp_eps4_sparse_diverse,dice_gradient_style,robust_completeness_at_k,200,0.6755000000000001,0.65345,0.7005125000000001,8.615003226425988e-35,True,3.97151648738238e-32
