profile,query_number,direction,group_off,feature_off,base_fraction,proximity_weight,sparsity_weight,diversity_weight,returned,reference_valid_returned,returned_validity,conditional_returned_validity,valid_cfe_yield_at_k,completeness_at_k,coverage_at_1,full_k_success,proximity,sparsity,diversity,plausibility,plausibility_distance,plausibility_inlier_rate,target_data_support,local_surrogate_fidelity,fidelity,fidelity_oracle_evaluations,constraint_validity,mean_target_logit_margin,minimum_target_logit_margin,robust_validity,robust_cfe_fraction_95,robust_completeness_at_k,robust_full_k_success,changed_set_dice,runtime_seconds,generation_time_to_k_or_cap_seconds,time_to_full_k_seconds,time_per_returned_cfe_seconds,candidate_evaluations,candidate_throughput_per_second,rounds_used,k1_achieved,rounds_to_k1,rounds_to_k1_or_cap,candidates_to_k1,candidates_to_k1_or_cap,time_to_k1_seconds,time_to_k1_or_cap_seconds,k3_achieved,rounds_to_k3,rounds_to_k3_or_cap,candidates_to_k3,candidates_to_k3_or_cap,time_to_k3_seconds,time_to_k3_or_cap_seconds,k5_achieved,rounds_to_k5,rounds_to_k5_or_cap,candidates_to_k5,candidates_to_k5_or_cap,time_to_k5_seconds,time_to_k5_or_cap_seconds,k10_achieved,rounds_to_k10,rounds_to_k10_or_cap,candidates_to_k10,candidates_to_k10_or_cap,time_to_k10_seconds,time_to_k10_or_cap_seconds,group_sparsity
diverse,4,no_disease_to_disease,0.1,0.015,0.65,0.12,0.55,3.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.17775869369506836,0.3944444444444445,0.1943543255329132,0.9930121487139159,0.9930121487139159,0.0,1.0,0.9090909090909091,0.9090909090909091,81,1.0,17.153932571411133,1.1015477180480957,1.0,1.0,1.0,1.0,0.9756761320549823,2.1048917770003754,2.1048917770003754,2.1048917770003754,0.21048917770003756,512,243.24290949040497,8,1.0,1.0,1.0,64.0,64.0,0.25311957800022356,0.25311957800022356,1.0,1.0,1.0,64.0,64.0,0.25311957800022356,0.25311957800022356,1.0,1.0,1.0,64.0,64.0,0.25311957800022356,0.25311957800022356,1.0,1.0,1.0,64.0,64.0,0.25311957800022356,0.25311957800022356,0.3944444444444445
diverse,5,no_disease_to_disease,0.1,0.015,0.65,0.12,0.55,3.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.09731677174568176,0.7333333333333333,0.124510757625103,0.8596990193874658,0.8596990193874658,0.1,0.9400000000000001,0.7575757575757576,0.7575757575757576,81,1.0,15.401052474975586,1.627458095550537,1.0,1.0,1.0,1.0,0.9276496977967564,2.061617420999937,2.061617420999937,2.061617420999937,0.20616174209999372,512,248.3486968943379,8,1.0,1.0,1.0,64.0,64.0,0.2582442240000091,0.2582442240000091,1.0,1.0,1.0,64.0,64.0,0.2582442240000091,0.2582442240000091,1.0,1.0,1.0,64.0,64.0,0.2582442240000091,0.2582442240000091,1.0,2.0,2.0,128.0,128.0,0.5166237220000767,0.5166237220000767,0.7333333333333333
diverse,6,no_disease_to_disease,0.1,0.015,0.65,0.12,0.55,3.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.18367347121238708,0.5388888888888889,0.20386451482772827,0.9275675154252147,0.9275675154252147,0.0,0.96,0.9393939393939394,0.9393939393939394,81,1.0,11.83625316619873,1.4603209495544434,1.0,1.0,1.0,1.0,0.9691940892756833,2.0185795100005635,2.0185795100005635,2.0185795100005635,0.20185795100005635,512,253.64371205762268,8,1.0,1.0,1.0,64.0,64.0,0.25171998600035295,0.25171998600035295,1.0,1.0,1.0,64.0,64.0,0.25171998600035295,0.25171998600035295,1.0,1.0,1.0,64.0,64.0,0.25171998600035295,0.25171998600035295,1.0,2.0,2.0,128.0,128.0,0.500985827000477,0.500985827000477,0.5388888888888889
diverse,7,no_disease_to_disease,0.1,0.015,0.65,0.12,0.55,3.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.10889756679534912,0.6444444444444445,0.10673734545707703,0.7860476635252026,0.7860476635252026,0.0,0.76,0.9090909090909091,0.9090909090909091,81,1.0,8.225273132324219,0.12973546981811523,0.9666666666666666,0.9,0.9,0.0,0.9384710012210012,2.150353969000207,2.150353969000207,2.150353969000207,0.21503539690002071,512,238.10033481978365,8,1.0,1.0,1.0,64.0,64.0,0.27371786200001225,0.27371786200001225,1.0,1.0,1.0,64.0,64.0,0.27371786200001225,0.27371786200001225,1.0,1.0,1.0,64.0,64.0,0.27371786200001225,0.27371786200001225,1.0,1.0,1.0,64.0,64.0,0.27371786200001225,0.27371786200001225,0.6444444444444445
sparse_diverse,0,disease_to_no_disease,0.11,0.02,0.55,0.1,0.66,2.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.09870516508817673,0.7222222222222223,0.09950670599937439,0.8205480233014079,0.8205480233014079,0.0,0.02,0.9090909090909091,0.9090909090909091,81,1.0,10.099331855773926,0.4564347267150879,0.95,0.9,0.9,0.0,0.9042110667110668,2.05227378499967,2.05227378499967,2.05227378499967,0.20522737849996703,512,249.4793841554051,8,1.0,1.0,1.0,64.0,64.0,0.2501870449996204,0.2501870449996204,1.0,1.0,1.0,64.0,64.0,0.2501870449996204,0.2501870449996204,1.0,1.0,1.0,64.0,64.0,0.2501870449996204,0.2501870449996204,1.0,1.0,1.0,64.0,64.0,0.2501870449996204,0.2501870449996204,0.7222222222222223
sparse_diverse,1,disease_to_no_disease,0.11,0.02,0.55,0.1,0.66,2.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.1032007485628128,0.711111111111111,0.11038190871477127,0.8188458516968163,0.8188458516968163,0.0,0.06,1.0,1.0,81,1.0,7.433680057525635,1.5033740997314453,1.0,1.0,1.0,1.0,0.9218019943019943,2.0766988079994917,2.0766988079994917,2.0766988079994917,0.20766988079994916,512,246.5451407916084,8,1.0,1.0,1.0,64.0,64.0,0.2560256360002313,0.2560256360002313,1.0,1.0,1.0,64.0,64.0,0.2560256360002313,0.2560256360002313,1.0,1.0,1.0,64.0,64.0,0.2560256360002313,0.2560256360002313,1.0,2.0,2.0,128.0,128.0,0.5100731209995502,0.5100731209995502,0.711111111111111
sparse_diverse,2,disease_to_no_disease,0.11,0.02,0.55,0.1,0.66,2.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.07380112260580063,0.7555555555555556,0.0647689551115036,0.7024528331793785,0.7024528331793785,0.0,0.76,0.8484848484848485,0.8484848484848485,81,1.0,2.7085466384887695,0.19620800018310547,0.85,0.6,0.6,0.0,0.9096510896510898,2.0445394859998487,2.0445394859998487,2.0445394859998487,0.20445394859998486,512,250.42314100850675,8,1.0,1.0,1.0,64.0,64.0,0.2489941750000071,0.2489941750000071,1.0,1.0,1.0,64.0,64.0,0.2489941750000071,0.2489941750000071,1.0,1.0,1.0,64.0,64.0,0.2489941750000071,0.2489941750000071,1.0,2.0,2.0,128.0,128.0,0.5000084240000433,0.5000084240000433,0.7555555555555556
sparse_diverse,3,disease_to_no_disease,0.11,0.02,0.55,0.1,0.66,2.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.08215651661157608,0.7500000000000001,0.09791233390569687,0.6596398854295907,0.6596398854295907,0.0,0.72,0.7272727272727273,0.7272727272727273,81,1.0,14.001012802124023,6.168448448181152,1.0,1.0,1.0,1.0,0.9353237503237504,2.0033831279997685,2.0033831279997685,2.0033831279997685,0.20033831279997685,512,255.56769089454923,8,1.0,1.0,1.0,64.0,64.0,0.18884858500041446,0.18884858500041446,1.0,1.0,1.0,64.0,64.0,0.18884858500041446,0.18884858500041446,1.0,1.0,1.0,64.0,64.0,0.18884858500041446,0.18884858500041446,1.0,1.0,1.0,64.0,64.0,0.18884858500041446,0.18884858500041446,0.7500000000000001
sparse_diverse,4,no_disease_to_disease,0.11,0.02,0.55,0.1,0.66,2.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.10748827457427979,0.49444444444444446,0.09998787939548492,0.7040839153444518,0.7040839153444518,0.0,0.96,0.9393939393939394,0.9393939393939394,81,1.0,7.040380954742432,0.6561379432678223,0.9666666666666666,0.9,0.9,0.0,0.9574964222797039,2.1041645919995062,2.1041645919995062,2.1041645919995062,0.2104164591999506,512,243.32697258890104,8,1.0,1.0,1.0,64.0,64.0,0.254694795999967,0.254694795999967,1.0,1.0,1.0,64.0,64.0,0.254694795999967,0.254694795999967,1.0,1.0,1.0,64.0,64.0,0.254694795999967,0.254694795999967,1.0,1.0,1.0,64.0,64.0,0.254694795999967,0.254694795999967,0.49444444444444446
sparse_diverse,5,no_disease_to_disease,0.11,0.02,0.55,0.1,0.66,2.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.10352853685617447,0.7611111111111111,0.0876191183924675,0.8601144207440008,0.8601144207440008,0.0,0.96,0.8181818181818182,0.8181818181818182,81,1.0,12.203008651733398,0.8475432395935059,0.9333333333333333,0.8,0.8,0.0,0.9180393217893217,2.0857759809996423,2.0857759809996423,2.0857759809996423,0.20857759809996423,512,245.47219100423987,8,1.0,1.0,1.0,64.0,64.0,0.25479208399974596,0.25479208399974596,1.0,1.0,1.0,64.0,64.0,0.25479208399974596,0.25479208399974596,1.0,1.0,1.0,64.0,64.0,0.25479208399974596,0.25479208399974596,1.0,1.0,1.0,64.0,64.0,0.25479208399974596,0.25479208399974596,0.7611111111111111
