candidate_cohort_seed,cohort_position,query_id,method,method_family,direction,candidate_budget,rank,cfe_logit
202,704,137,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,10,0.198092445731163
202,705,114,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,10,0.1052234843373298
202,706,100,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,7,0.1099259182810783
202,707,114,countergan_one_shot,Non-DP CounterGAN,no_disease_to_disease,1024,5,1.378448486328125
202,708,1,dice_gradient_style,Baseline,disease_to_no_disease,1024,1,-0.9398529529571532
202,709,47,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,8,-0.1885631084442138
202,710,0,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,1,-0.7809635400772095
202,711,2,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,2,-1.3539090156555176
202,712,95,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,3,-0.7846479415893555
202,713,16,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,1,-0.9961380958557128
202,714,124,genetic_cfe,Baseline,no_disease_to_disease,1024,3,0.3175972998142242
202,715,128,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,8,0.1788029670715332
202,716,170,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,7,0.2132673114538192
202,717,113,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,5,0.1188726425170898
202,718,124,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,10,1.134804606437683
202,719,113,proposed_countergan,Non-DP CounterGAN,no_disease_to_disease,1024,5,1.198047399520874
202,720,24,dice_gradient_style,Baseline,disease_to_no_disease,1024,2,-0.6557302474975586
202,721,60,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,1,-0.1337247788906097
202,722,18,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,10,-0.2959935963153839
202,723,95,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,8,-0.666191816329956
202,724,53,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,7,-0.1621529161930084
202,725,95,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,10,-0.8438599109649658
202,726,125,genetic_cfe,Baseline,no_disease_to_disease,1024,3,0.4178657829761505
202,727,125,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,3,0.1036637499928474
202,728,148,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,4,0.1662599295377731
202,729,119,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,4,0.204003095626831
202,730,143,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,5,0.4359444081783294
202,731,173,proposed_countergan,Non-DP CounterGAN,no_disease_to_disease,1024,3,0.2049709409475326
202,732,66,genetic_cfe,Baseline,disease_to_no_disease,1024,3,-0.1865614354610443
202,733,26,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,6,-0.2468308508396148
202,734,24,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,4,-0.1065537631511688
202,735,39,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,8,-0.4627133309841156
202,736,11,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,1,-0.4658723771572113
202,737,48,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,2,-0.6963163614273071
202,738,126,uniform_random,Baseline,no_disease_to_disease,1024,9,0.1408841013908386
202,739,133,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,1,0.1400717943906784
202,740,111,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,8,0.5999314785003662
202,741,156,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,5,0.2486239075660705
202,742,142,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,3,0.2440893352031707
202,743,134,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,8,0.2823187112808227
202,744,53,wachter_style,Baseline,disease_to_no_disease,1024,1,-0.2135260999202728
202,745,86,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,4,-0.1140810549259185
202,746,61,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,7,-1.4383100271224976
202,747,72,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,3,-0.1519427895545959
202,748,96,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,4,-0.1195003092288971
202,749,97,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,1,-0.1444475352764129
202,750,104,genetic_cfe,Baseline,no_disease_to_disease,1024,1,0.2230943739414215
202,751,113,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,5,0.7090035676956177
202,752,141,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,9,0.3531027734279632
202,753,130,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,5,0.1380794644355774
202,754,146,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,4,0.439071387052536
202,755,108,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,7,0.140280932188034
202,756,10,genetic_cfe,Baseline,disease_to_no_disease,1024,7,-0.3373201787471771
202,757,73,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,7,-0.3399773240089416
202,758,61,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,5,-1.6552958488464355
202,759,69,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,1,-0.2212500274181366
202,760,98,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,5,-0.1863730549812317
202,761,88,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,6,-0.4517072737216949
202,762,107,dice_gradient_style,Baseline,no_disease_to_disease,1024,4,0.804085373878479
202,763,116,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,8,0.2776850461959839
202,764,117,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,3,0.1242289692163467
202,765,105,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,7,0.1497647315263748
202,766,130,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,5,0.7202988862991333
202,767,172,proposed_countergan,Non-DP CounterGAN,no_disease_to_disease,1024,3,0.3201465606689453
202,768,55,dice_gradient_style,Baseline,disease_to_no_disease,1024,1,-0.3047449886798858
202,769,54,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,6,-0.1757681965827942
202,770,82,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,1,-0.1985572278499603
202,771,27,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,8,-1.0224223136901855
202,772,24,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,4,-0.6170309782028198
202,773,82,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,10,-0.1841626465320587
202,774,143,dice_gradient_style,Baseline,no_disease_to_disease,1024,1,0.4465104937553406
202,775,114,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,1,0.2280702441930771
202,776,125,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,2,0.1837440431118011
202,777,108,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,5,0.4083603322505951
202,778,136,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,1,0.3440198302268982
202,779,136,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,6,0.3767499625682831
202,780,29,uniform_random,Baseline,disease_to_no_disease,1024,5,-0.1012367010116577
202,781,92,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,7,-0.4942465722560882
202,782,76,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,4,-0.1769042313098907
202,783,74,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,6,-0.1664318740367889
202,784,80,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,2,-0.2341289818286895
202,785,16,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,7,-0.6309231519699097
202,786,138,wachter_style,Baseline,no_disease_to_disease,1024,4,0.1301385760307312
202,787,109,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,4,0.237426072359085
202,788,146,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,3,0.1938194632530212
202,789,119,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,2,0.1441451907157898
202,790,163,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,6,0.286592960357666
202,791,128,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,10,0.1774896681308746
202,792,37,uniform_random,Baseline,disease_to_no_disease,1024,10,-0.1385626494884491
202,793,11,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,2,-0.2629169821739197
202,794,87,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,4,-0.5586754083633423
202,795,88,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,7,-0.3982113301753998
202,796,67,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,2,-0.3036976754665375
202,797,48,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,10,-0.1416775286197662
202,798,124,uniform_random,Baseline,no_disease_to_disease,1024,3,0.5705219507217407
202,799,133,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,4,0.2058016955852508
202,800,107,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,5,0.1611509919166565
202,801,129,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,2,0.1068272292613983
202,802,105,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,1,0.1155835390090942
202,803,139,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,5,0.204046368598938
202,804,21,uniform_random,Baseline,disease_to_no_disease,1024,2,-0.1371372640132904
202,805,29,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,10,-0.2856971621513366
202,806,64,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,8,-0.7872469425201416
202,807,91,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,2,-0.1281068623065948
202,808,25,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,2,-0.9169802665710448
202,809,40,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,3,-0.404825359582901
202,810,112,genetic_cfe,Baseline,no_disease_to_disease,1024,3,0.2729876935482025
202,811,147,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,1,0.134132370352745
202,812,145,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,3,0.4793005287647247
202,813,116,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,9,0.4383989870548248
202,814,125,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,7,0.9873930215835572
202,815,102,proposed_countergan,Non-DP CounterGAN,no_disease_to_disease,1024,8,0.5555520057678223
202,816,25,uniform_random,Baseline,disease_to_no_disease,1024,9,-0.3006059527397156
202,817,80,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,7,-0.3331819176673889
202,818,89,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,1,-0.1055602431297302
202,819,21,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,6,-0.468411773443222
202,820,4,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,6,-0.1965667903423309
202,821,92,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,10,-0.5079166889190674
202,822,126,genetic_cfe,Baseline,no_disease_to_disease,1024,3,0.1829095482826233
202,823,147,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,2,0.161706805229187
202,824,172,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,5,0.3507995009422302
202,825,136,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,5,0.3197970390319824
202,826,133,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,1,0.1400717943906784
202,827,110,proposed_countergan,Non-DP CounterGAN,no_disease_to_disease,1024,8,1.1581350564956665
202,828,55,genetic_cfe,Baseline,disease_to_no_disease,1024,7,-0.3930638134479522
202,829,58,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,7,-0.9705839157104492
202,830,45,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,3,-0.3084572851657867
202,831,92,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,4,-0.1174099743366241
202,832,6,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,3,-0.1510790884494781
202,833,77,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,3,-0.7218567132949829
202,834,124,uniform_random,Baseline,no_disease_to_disease,1024,6,0.2798666357994079
202,835,108,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,10,0.140280932188034
202,836,103,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,9,0.1276487708091735
202,837,148,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,4,0.1106303259730339
202,838,133,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,4,0.1236073225736618
202,839,100,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,7,0.7358890771865845
202,840,8,genetic_cfe,Baseline,disease_to_no_disease,1024,3,-0.4217007458209991
202,841,40,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,4,-0.230359673500061
202,842,42,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,3,-0.1059174835681915
202,843,57,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,5,-0.1562388837337494
202,844,49,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,4,-0.1176860928535461
202,845,89,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,3,-0.1774633824825287
202,846,114,wachter_style,Baseline,no_disease_to_disease,1024,1,0.436071366071701
202,847,127,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,2,0.1338076889514923
202,848,161,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,5,0.7319051027297974
202,849,106,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,10,0.4549568295478821
202,850,156,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,8,0.4473122060298919
202,851,135,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,6,0.4359534978866577
202,852,59,wachter_style,Baseline,disease_to_no_disease,1024,5,-0.2962716519832611
202,853,73,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,10,-0.1292093098163604
202,854,48,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,8,-0.1416775286197662
202,855,4,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,5,-0.8021144866943359
202,856,29,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,5,-0.1190210878849029
202,857,40,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,9,-0.4797044694423675
202,858,106,dice_gradient_style,Baseline,no_disease_to_disease,1024,4,0.8561233282089233
202,859,137,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,5,0.2278603911399841
202,860,110,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,5,0.6160544157028198
202,861,126,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,5,0.1284327805042266
202,862,112,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,3,0.1986539363861084
202,863,133,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,1,0.1400717943906784
202,864,23,dice_gradient_style,Baseline,disease_to_no_disease,1024,3,-1.135925054550171
202,865,36,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,1,-0.1209050118923187
202,866,8,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,10,-0.9842195510864258
202,867,19,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,1,-0.2519803941249847
202,868,91,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,2,-0.1224372088909149
202,869,45,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,3,-0.2720747888088226
202,870,100,genetic_cfe,Baseline,no_disease_to_disease,1024,7,0.1621709018945694
202,871,127,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,3,0.134652242064476
202,872,112,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,10,0.3368766903877258
202,873,134,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,5,0.1017102599143982
202,874,105,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,9,0.1402671337127685
202,875,134,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,1,0.1392895579338073
202,876,67,uniform_random,Baseline,disease_to_no_disease,1024,1,-0.1012997925281524
202,877,47,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,5,-0.1400340795516967
202,878,16,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,10,-0.4333569705486297
202,879,55,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,2,-0.1996683180332183
202,880,61,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,6,-1.0717153549194336
202,881,45,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,6,-0.7748481035232544
202,882,100,uniform_random,Baseline,no_disease_to_disease,1024,1,0.1127932593226432
202,883,104,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,4,1.0998226404190063
202,884,156,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,5,0.2682415843009949
202,885,113,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,2,0.613065779209137
202,886,138,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,9,0.3637732863426208
202,887,140,proposed_countergan,Non-DP CounterGAN,no_disease_to_disease,1024,2,0.7757548093795776
202,888,62,genetic_cfe,Baseline,disease_to_no_disease,1024,5,-0.3598174154758453
202,889,7,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,1,-0.4700376689434051
202,890,30,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,9,-0.2920087873935699
202,891,80,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,3,-0.4591705501079559
202,892,32,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,8,-0.7318102121353149
202,893,42,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,10,-0.4816245138645172
202,894,138,wachter_style,Baseline,no_disease_to_disease,1024,2,0.2860250174999237
202,895,131,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,2,0.10562264919281
202,896,139,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,5,0.4410573840141296
202,897,120,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,1,0.5588046908378601
202,898,130,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,7,0.1380794644355774
202,899,126,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,5,0.2031493484973907
202,900,26,uniform_random,Baseline,disease_to_no_disease,1024,10,-0.5331752300262451
202,901,52,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,10,-0.2923694550991058
202,902,62,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,10,-1.016285061836243
202,903,73,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,1,-0.1560903489589691
202,904,38,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,9,-0.2514150142669678
202,905,11,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,4,-0.7824435234069824
202,906,136,wachter_style,Baseline,no_disease_to_disease,1024,4,0.469890832901001
202,907,135,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,2,0.1298114359378814
202,908,130,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,4,0.1380794644355774
202,909,110,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,7,0.1840323060750961
202,910,145,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,10,0.3674862384796142
202,911,149,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,9,0.7438428401947021
202,912,5,uniform_random,Baseline,disease_to_no_disease,1024,1,-0.106825515627861
202,913,52,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,3,-0.3441179990768432
202,914,24,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,8,-1.1288589239120483
202,915,61,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,7,-1.0717153549194336
202,916,9,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,4,-1.2224414348602295
202,917,13,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,5,-0.314133733510971
202,918,106,dice_gradient_style,Baseline,no_disease_to_disease,1024,2,0.7861844301223755
202,919,162,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,2,0.1258425265550613
202,920,137,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,4,0.2497113049030304
202,921,112,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,5,0.1795006245374679
202,922,139,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,9,0.1062389388680458
202,923,135,proposed_countergan,Non-DP CounterGAN,no_disease_to_disease,1024,5,0.4783014357089996
202,924,32,wachter_style,Baseline,disease_to_no_disease,1024,4,-0.494112879037857
202,925,28,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,2,-0.6745669841766357
202,926,55,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,2,-0.1735316216945648
202,927,68,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,1,-0.1757923662662506
202,928,34,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,10,-0.9353598356246948
202,929,8,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,2,-1.167987585067749
202,930,130,uniform_random,Baseline,no_disease_to_disease,1024,7,0.1039492487907409
202,931,112,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,6,0.6918818950653076
202,932,140,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,4,0.4678243994712829
202,933,116,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,6,0.5982460975646973
202,934,161,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,1,0.6343098878860474
202,935,113,proposed_countergan,Non-DP CounterGAN,no_disease_to_disease,1024,1,0.3684448003768921
202,936,5,dice_gradient_style,Baseline,disease_to_no_disease,1024,1,-0.9737162590026855
202,937,25,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,5,-0.238053411245346
202,938,60,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,8,-0.1766380369663238
202,939,89,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,4,-0.1499606668949127
202,940,82,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,10,-0.5127980709075928
