direction,method,method_family,candidate_cohort_seed,plaintext_logit,he_logit,abs_logit_error,label_agreement
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,-1.8369521012456778,-1.8421102018606965,0.005158100615018757,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,101,-0.11041831236502742,-0.1101964145257341,0.00022189783929331408,True
no_disease_to_disease,uniform_random,Baseline,101,0.20957306354369062,0.2100013325460482,0.0004282690023575675,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,0.49002057423584533,0.4915080604258242,0.0014874861899788483,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,0.30472695543271655,0.30621398005926914,0.001487024626552591,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,0.37906505686472763,0.38020683637973185,0.0011417795150042154,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,0.19102213067886137,0.19211566397476446,0.0010935332959030875,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,101,0.3721629381675386,0.37323351599532323,0.0010705778277846356,True
disease_to_no_disease,genetic_cfe,Baseline,101,-0.17714452620709153,-0.17684371388206765,0.00030081232502388033,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,-1.5075272666325799,-1.5116030779015,0.004075811268920093,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,-0.10693288286188754,-0.10704439912428569,0.00011151626239815082,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,-0.36226404086624986,-0.36315207634431723,0.0008880354780673727,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,-0.27307004462775697,-0.2741120149534652,0.0010419703257082413,True
