direction,method,method_family,cfe_logit,plaintext_logit_recomputed,he_logit,abs_logit_error,label_agreement
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.219367504119873,0.21936687378639874,0.21937172761064674,4.853824248002292e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.2194743156433105,0.21947412486962392,0.21947922999326558,5.105123641657716e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.2195096015930175,0.21950980504758277,0.21951496924814234,5.164200559570897e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.2195682525634765,-0.21956935071840622,-0.21956365110434398,5.699614062243397e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.219820499420166,0.21982018576591145,0.2198249764012434,4.790635331958226e-06,True
disease_to_no_disease,genetic_cfe,Baseline,-0.2208328247070312,-0.22083247484771995,-0.22082715721854132,5.317629178630545e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.2211251258850097,0.22112494081655676,0.22112991910574856,4.978289191798213e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.2211794853210449,-0.2211795738655411,-0.22117479071505983,4.783150481274534e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.2213215827941894,-0.22132228659697617,-0.22131643968838985,5.846908586321087e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.2219710350036621,-0.22197072477221091,-0.22196549586580983,5.228906401089084e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.2220034599304199,0.2220023795153132,0.22200796225576674,5.582740453535795e-06,True
no_disease_to_disease,genetic_cfe,Baseline,0.2224068641662597,0.22240696540909788,0.2224117509422226,4.785533124718189e-06,True
no_disease_to_disease,uniform_random,Baseline,0.2226901054382324,0.22268935957853486,0.22269470088118148,5.341302646622026e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.2228312492370605,-0.22283109472553608,-0.22282538803700153,5.706688534556914e-06,True
no_disease_to_disease,uniform_random,Baseline,0.2232317924499511,0.22323153940134333,0.2232366623879022,5.122986558886433e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.2236266136169433,0.22362659073552038,0.22363172019008248,5.1294545621027865e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.2240138053894043,0.2240139374609491,0.2240190965363037,5.159075354588261e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.224860668182373,0.22486085674744416,0.2248659824926618,5.125745217632316e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.2252459526062011,0.22524705266539513,0.2252519184555521,4.865790156960426e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.2254233360290527,0.22542351913688208,0.22542890708968685,5.387952804775109e-06,True
disease_to_no_disease,uniform_random,Baseline,-0.2264986038208007,-0.22649883354608846,-0.226493900711669,4.932834419463239e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.2270503044128418,0.22705090503611736,0.22705663009859123,5.7250624738713896e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.2272558212280273,-0.227255069624265,-0.22724979336855083,5.2762557141705635e-06,True
disease_to_no_disease,uniform_random,Baseline,-0.2275071144104004,-0.2275066834666184,-0.22750190746896887,4.775997649530961e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.2278285026550293,0.22782848255299726,0.22783349560888175,5.013055884489637e-06,True
disease_to_no_disease,uniform_random,Baseline,-0.2279019355773925,-0.2279025463192319,-0.22789652749222605,6.018827005849214e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.2279214859008789,-0.2279217056266578,-0.22791658020891734,5.125417740475813e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.2301068305969238,0.23010673109077118,0.23011161863370994,4.887542938758482e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.2302336692810058,0.2302340697288976,0.23023894298483996,4.873255942366983e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.2303404808044433,0.23034000857198578,0.23034487357432018,4.8650023344032345e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.2304854393005371,0.23048452684245646,0.23048964641350828,5.11957105181482e-06,True
disease_to_no_disease,countergan_one_shot,Non-DP CounterGAN,-0.2314720153808593,-0.2314719060745496,-0.2314658219383136,6.08413623598425e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.2319703102111816,0.23197052254556993,0.23197541886570974,4.896320139807786e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,-0.2324137687683105,-0.2324132798995704,-0.23240827859957652,5.001299993867558e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.2324404716491699,0.23243896774557982,0.23244413643283265,5.168687252837811e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.2326598167419433,0.23265976669254584,0.23266462761891146,4.860926365618523e-06,True
no_disease_to_disease,uniform_random,Baseline,0.2329068183898925,0.23290663669467193,0.23291209162084772,5.454926175790797e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.2332205772399902,0.23322107150401372,0.2332266593451873,5.58784117357658e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.2335076332092285,0.2335073670380936,0.23351257124045072,5.204202357111942e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.2336421012878418,-0.23364157293946164,-0.23363597019317,5.602746291633043e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.2340312004089355,0.23403042002973606,0.23403531025467136,4.890224935300003e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.234260082244873,0.23426130313862714,0.23426619753184796,4.894393220822302e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.2345833778381347,-0.23458264206582946,-0.23457777230035037,4.869765479087462e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.2348437309265136,0.23484378049887233,0.2348486640590545,4.883560182161739e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,-0.2364382743835449,-0.23643838096660907,-0.23643320907879628,5.171887812793763e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.2365031242370605,0.23650322314892236,0.23650843477138409,5.211622461726018e-06,True
disease_to_no_disease,uniform_random,Baseline,-0.2366218566894531,-0.23662120384258145,-0.2366158047903173,5.399052264154491e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,-0.2375102043151855,-0.2375108610970953,-0.23750554863222695,5.312464868345579e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.2383503913879394,0.23834995384463653,0.2383553020106113,5.34816597477783e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.2385668754577636,0.23856734314754036,0.23857250299255928,5.159845018920528e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.2386441230773925,0.23864400204226754,0.23864922326716492,5.221224897378196e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.2389535903930664,-0.23895369481022932,-0.23894893593041472,4.758879814603656e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.2391610145568847,0.23916057171538085,0.23916558507525337,5.01335987251883e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.2395401000976562,-0.23954005957854996,-0.23953464481583803,5.414762711930532e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.2395682334899902,-0.23956808451493306,-0.23956286307150573,5.2214434273223365e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.2396464347839355,0.23964611525069301,0.23965092705647895,4.811805785931433e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.2398505210876464,0.23985061339921998,0.23985536237267452,4.7489734545380635e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.239931583404541,0.23993201395696317,0.23993801134919568,5.997392232504062e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.2402844429016113,-0.24028424875565513,-0.24027829972874437,5.949026910756494e-06,True
disease_to_no_disease,uniform_random,Baseline,-0.2410063743591308,-0.24100672490635233,-0.2410018552214938,4.8696848585216834e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.2410902976989746,0.24109065688307574,0.24109552630409217,4.869421016434616e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.2413306236267089,-0.24133173046840461,-0.2413257318183134,5.998650091210145e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.2417654991149902,0.24176455727010193,0.24176944416889648,4.886898794548289e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.2423815727233886,0.24238151737562674,0.2423867323036359,5.214928009145137e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.2424178123474121,0.2424171401582118,0.24242244458228543,5.3044240736210835e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.2424521446228027,0.24245169158593605,0.24245650345777153,4.811871835486148e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,-0.2429337501525879,-0.24293380971498557,-0.24292883983705707,4.969877928501232e-06,True
disease_to_no_disease,uniform_random,Baseline,-0.2431545257568359,-0.2431551120203821,-0.2431496825308482,5.429489533886889e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,-0.2439246177673339,-0.24392430899945694,-0.24391904315537957,5.265844077367854e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.2440495491027832,0.24404950495757483,0.24405476576215474,5.260804579909628e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.2446694374084472,0.2446690249103156,0.2446738787567055,4.8538463898739614e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.2450785636901855,0.2450788965013455,0.24508401510599553,5.1186046500228954e-06,True
no_disease_to_disease,genetic_cfe,Baseline,0.2451987266540527,0.24519848125199317,0.24520330738432808,4.826132334906363e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.2452368736267089,0.24523710725617676,0.24524214681832407,5.039562147313159e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.2458014488220214,0.24580227817017253,0.24580706124644516,4.7830762726353004e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.2458071708679199,-0.24580711236002095,-0.2458020555537903,5.056806230641087e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.246166706085205,0.24616673275727052,0.24617182317890482,5.090421634296183e-06,True
disease_to_no_disease,genetic_cfe,Baseline,-0.2461833953857422,-0.24618370836437897,-0.24617771768342803,5.9906809509457926e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.2462158203125,-0.2462157331572863,-0.2462105581300212,5.175027265075238e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.2464518547058105,0.24645266975169733,0.2464574904877285,4.8207360311691705e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.2465219497680664,-0.24652218588084018,-0.24651699549813824,5.19038270194172e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.2466387748718261,0.24663956784931074,0.2466450707906404,5.50294132967144e-06,True
no_disease_to_disease,uniform_random,Baseline,0.2472090721130371,0.247209256079012,0.24721435729066593,5.101211653923965e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,-0.2472796440124511,-0.24728110164649664,-0.24727517575891111,5.9258875855228155e-06,True
disease_to_no_disease,countergan_one_shot,Non-DP CounterGAN,-0.2477521896362304,-0.24775200824752197,-0.2477465913964678,5.416851054179661e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.2489619255065918,0.2489601033873896,0.24896491430239728,4.810915007674721e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.2490725517272949,0.24907269179478675,0.24907826183353404,5.570038747293449e-06,True
disease_to_no_disease,uniform_random,Baseline,-0.2491188049316406,-0.24911886502944913,-0.24911400363163438,4.861397814748258e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.2495656013488769,-0.24956584048564778,-0.2495608295312624,5.010954385376021e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.2496819496154785,-0.24968263519150913,-0.2496776150930348,5.020098474334267e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.2499012947082519,0.24990224642025005,0.2499071699475977,4.923527347655554e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.250180721282959,0.2501806784562888,0.250185877684676,5.19922838720932e-06,True
no_disease_to_disease,genetic_cfe,Baseline,0.2501959800720215,0.25019566242855795,0.2502010161101081,5.353681550135381e-06,True
no_disease_to_disease,uniform_random,Baseline,0.2501959800720215,0.25019566242855795,0.25020100349921626,5.341070658304581e-06,True
no_disease_to_disease,uniform_random,Baseline,0.2506842613220215,0.25068363849801045,0.25068883853135243,5.200033341978827e-06,True
disease_to_no_disease,uniform_random,Baseline,-0.2508063316345215,-0.25080722122537047,-0.25080175497056206,5.4662548084061235e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.2511820793151855,0.25118088211945455,0.25118615717124215,5.275051787601015e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.2522501945495605,0.2522499737711641,0.25225515595997583,5.182188811736488e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.2526602745056152,0.2526610375880889,0.2526667593138594,5.721725770513331e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.252906322479248,-0.2529061013953289,-0.2529007818744015,5.319520927360433e-06,True
no_disease_to_disease,genetic_cfe,Baseline,0.2531752586364746,0.2531757326301758,0.25318084025039694,5.107620221156406e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.2534718513488769,0.2534714433485945,0.25347673383115427,5.290482559761056e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.2537598609924316,0.2537595607089962,0.25376458629179277,5.025582796580608e-06,True
no_disease_to_disease,genetic_cfe,Baseline,0.2539200782775879,0.25391971415227665,0.2539250169650748,5.3028127981469275e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.2543377876281738,-0.25433744477682385,-0.2543316264992933,5.818277530544869e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.2543883323669433,0.25438859236505174,0.2543937510699607,5.158704908969636e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.2545313835144043,0.2545323806209474,0.25453718870284814,4.8080819007312314e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.2545313835144043,0.2545323806209474,0.2545372061800931,4.8255591457158076e-06,True
disease_to_no_disease,genetic_cfe,Baseline,-0.2551312446594238,-0.25513048414173234,-0.25512559852108113,4.885620651207123e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.2552342414855957,0.25523478999536664,0.2552396436127342,4.853617367572838e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.2553753852844238,0.2553748591577687,0.25537975530061024,4.896142841548379e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.2559981346130371,0.2559986657756532,0.2560037061205382,5.040344884965631e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.2561631202697754,0.25616272841145005,0.25616779964111686,5.07122966680873e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.256375789642334,0.2563758738073112,0.2563812022026513,5.32839534012064e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.2564449310302734,-0.2564455892937465,-0.25644041542686485,5.173866881647005e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.2564773559570312,-0.2564775427886943,-0.2564721731863672,5.3696023270544124e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.2566347122192383,-0.25663395588321336,-0.256628765821757,5.190061456383788e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.2566714286804199,0.25667139703272923,0.25667624259061744,4.845557888211172e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.2567305564880371,0.2567309629517105,0.2567358518591587,4.888907448208357e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.2567667961120605,0.2567669915427082,0.2567724439159152,5.4523732069822195e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.2567815780639648,-0.2567815985565307,-0.25677618002584496,5.418530685752376e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.2568316459655761,0.2568312355979181,0.2568365471696378,5.311571719679442e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.2569332122802734,-0.25693263879901806,-0.25692771214321347,4.926655804593505e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.2569365501403808,0.2569351758341831,0.2569399575570245,4.781722841351588e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.2573542594909668,0.25735418688953615,0.2573591370211274,4.950131591241469e-06,True
no_disease_to_disease,uniform_random,Baseline,0.2573904991149902,0.2573905842267621,0.25739550005757245,4.9158308103591786e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.2587428092956543,0.25874279204266415,0.2587479234878889,5.131445224737519e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.2589163780212402,0.25891597297745506,0.2589211660183154,5.1930408603295675e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.2598133087158203,-0.2598132599040026,-0.2598081074114441,5.152492558502253e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.2604966163635254,0.2604966421366566,0.2605015329139377,4.890777281107983e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.2608380317687988,0.26083802446433957,0.26084372728622557,5.70282188600002e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.2619614601135254,0.261961617248339,0.2619668019879327,5.1847395937110186e-06,True
disease_to_no_disease,uniform_random,Baseline,-0.2620973587036133,-0.26209752496365457,-0.2620922273368825,5.2976267720938885e-06,True
no_disease_to_disease,uniform_random,Baseline,0.2621693611145019,0.2621695693222854,0.2621746892630866,5.119940801212586e-06,True
no_disease_to_disease,uniform_random,Baseline,0.2622685432434082,0.26226786950860514,0.2622730865497729,5.2170411677376904e-06,True
disease_to_no_disease,uniform_random,Baseline,-0.2625026702880859,-0.26250287753251556,-0.2624969601029563,5.917429559243459e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,-0.2634778022766113,-0.26347775792935746,-0.26347169710933704,6.060820020414859e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.2635750770568847,0.2635745604398334,0.2635794274371915,4.866997358077274e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.2639069557189941,0.2639067700139677,0.26391171223298143,4.9422190137593525e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.2643122673034668,0.26431276649533686,0.2643176484629415,4.881967604619675e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.2643446922302246,0.2643452051537327,0.26435001606702524,4.810913292518926e-06,True
no_disease_to_disease,uniform_random,Baseline,0.2647500038146972,0.2647500161933891,0.2647554889456639,5.472752274804371e-06,True
disease_to_no_disease,countergan_one_shot,Non-DP CounterGAN,-0.2650833129882812,-0.26508342928234985,-0.26507753874789763,5.890534452213103e-06,True
no_disease_to_disease,uniform_random,Baseline,0.2650942802429199,0.2650940652159335,0.2650995159589749,5.450743041424122e-06,True
