direction,method,method_family,candidate_cohort_seed,plaintext_logit,he_logit,abs_logit_error,label_agreement
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-5.564343805036167,-5.5643398668043265,3.938231840194817e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-2.2414515240221977,-2.241446283916373,5.240105824810826e-06,True
disease_to_no_disease,countergan_one_shot,Non-DP CounterGAN,303,-7.721572059558875,-7.7215689396366365,3.1199222387812142e-06,True
no_disease_to_disease,genetic_cfe,Baseline,303,4.428874529635586,4.428880477321285,5.9476856995033245e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,16.193959255503852,16.193968963533113,9.708029260480089e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,3.3186755020345036,3.318681065201954,5.563167450262085e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,2.808344644034456,2.8083502400260296,5.5959915736814025e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,1.056800428619777,1.056806289273654,5.860653877087785e-06,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,303,2.644618635610305,2.644624017258208,5.381647902868991e-06,True
disease_to_no_disease,genetic_cfe,Baseline,303,-9.266780276425852,-9.266776972247794,3.3041780582721003e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-2.0490841027488393,-2.0490792865883023,4.816160537046699e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-0.7149248146664444,-0.7149199007023653,4.913964079089617e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-21.0711427441044,-21.07114245915784,2.8494655879285347e-07,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-5.689951083917888,-5.689947224578568,3.859339320122501e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,303,-0.7630315693503924,-0.7630262913303398,5.278020052568166e-06,True
no_disease_to_disease,genetic_cfe,Baseline,303,0.39588365265446335,0.39588859746535193,4.944810888585227e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,1.573374317198116,1.5733797486871395,5.431489023433045e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,15.671393709179828,15.671403630477299,9.921297470683044e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,2.9856888811681,2.985695075038546,6.19387044586972e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,9.273100496636172,9.273108507650289,8.011014116959814e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,303,0.8674458617021603,0.8674512737223571,5.412020196771117e-06,True
disease_to_no_disease,dice_gradient_style,Baseline,303,-12.079973998075697,-12.079971555163871,2.4429118266056093e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-49.1974367879782,-49.1974421369847,5.349006499955067e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-20.184931955226155,-20.184930989945613,9.652805417204036e-07,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-25.528235109168232,-25.52823584027376,7.311055263414801e-07,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-8.510322423617277,-8.510319543311319,2.8803059581861135e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,303,-1.4027157605584781,-1.402710860449606,4.900108872218922e-06,True
no_disease_to_disease,genetic_cfe,Baseline,303,6.145192492649855,6.145198534712515,6.042062659972203e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,9.64164313064633,9.64165064357516,7.512928830166743e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,1.2018529457191676,1.2018583833178753,5.437598707747071e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,1.4807351327699898,1.4807407208123042,5.5880423144305524e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,0.2970551336734655,0.29706058633176663,5.452658301152713e-06,True
no_disease_to_disease,countergan_one_shot,Non-DP CounterGAN,303,11.473508958252431,11.47351724276568,8.284513249634529e-06,True
disease_to_no_disease,uniform_random,Baseline,303,-8.32184051756858,-8.321836928302886,3.589265693548782e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-9.181542605287124,-9.18153944492595,3.1603611745367743e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-4.129372402496487,-4.129367998772851,4.403723635526546e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-20.532814818548,-20.532814363526814,4.550211869513987e-07,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-0.28934305951852934,-0.2893378287952031,5.23072332625496e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,303,-7.902465766705709,-7.902462386450497,3.3802552117379037e-06,True
no_disease_to_disease,genetic_cfe,Baseline,303,1.6563048059410068,1.656310021260333,5.215319326179468e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,1.1758605816103227,1.175865966258877,5.3846485543740386e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,0.6248501300976077,0.6248557652876902,5.635190082453612e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,0.8539116856500115,0.8539167535069416,5.067856930107695e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,4.469536524605864,4.469542288214639,5.7636087751333775e-06,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,303,10.903442680569814,10.903450715035374,8.03446556041365e-06,True
disease_to_no_disease,genetic_cfe,Baseline,303,-7.435712388308284,-7.4357086882195,3.700088783809008e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-15.586581108847348,-15.586579525206478,1.5836408699954063e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-9.295309057774833,-9.295306255445487,2.8023293463519394e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-12.355474435391653,-12.355472005896484,2.4294951685988053e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-7.521077217280115,-7.521072839552956,4.3777271585554445e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,303,-8.377247357420842,-8.377244389149679,2.9682711630840686e-06,True
no_disease_to_disease,uniform_random,Baseline,303,2.1736971022955913,2.1737028529359286,5.750640337254254e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,11.374304316337046,11.37431167889216,7.362555114909242e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,3.956806074920653,3.9568122177823337,6.142861680658029e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,0.2697229841286326,0.2697280981732805,5.1140446478692425e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,1.3853189304405866,1.3853242295668269,5.299126240254637e-06,True
no_disease_to_disease,countergan_one_shot,Non-DP CounterGAN,303,4.123651646173066,4.123657538697272,5.892524206352334e-06,True
disease_to_no_disease,uniform_random,Baseline,303,-2.4570674944252477,-2.4570626698572164,4.824568031303045e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-10.385093774729201,-10.38509118435368,2.5903755211942325e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-19.767280177590386,-19.767279499714462,6.778759242820342e-07,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-6.64747759600205,-6.647474140235251,3.455766798943216e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-5.841270041295476,-5.841266408515909,3.6327795669421903e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,303,-1.954312060679059,-1.9543071937569914,4.866922067581214e-06,True
no_disease_to_disease,uniform_random,Baseline,303,3.3497774049390223,3.3497835849292503,6.1799902280057495e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,2.278826638541034,2.2788320004574896,5.361916455726146e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,0.13125441516167502,0.13126005081430828,5.635652633256827e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,10.004705867435788,10.004713671316017,7.80388022825207e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,22.018304240331606,22.018314718399445,1.0478067839159166e-05,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,303,10.574672049381363,10.574680275600139,8.226218776385963e-06,True
disease_to_no_disease,wachter_style,Baseline,303,-10.346677712794726,-10.346675117957597,2.5948371291661942e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-0.4016192012700568,-0.4016139461887975,5.255081259314398e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-3.515782771946051,-3.5157779487641965,4.823181854352043e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-0.6838032785988188,-0.6837980577888643,5.220809954575856e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-6.740257452740829,-6.7402540817566905,3.370984138939548e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,303,-3.312922420591738,-3.31291736927515,5.051316587678656e-06,True
no_disease_to_disease,uniform_random,Baseline,303,21.378222233075718,21.378232943663253,1.0710587535101013e-05,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,0.3508868452747933,0.35089172838004223,4.883105248931763e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,0.9793865643832973,0.9793921591280739,5.594744776571403e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,12.899709017785487,12.899717709995203,8.692209716443244e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,2.955100407629601,2.9551064395979485,6.031968347475214e-06,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,303,13.316627760537084,13.316636719113717,8.958576632522863e-06,True
disease_to_no_disease,uniform_random,Baseline,303,-1.7541213003280216,-1.7541162350347346,5.065293287032091e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-5.280930676657469,-5.280927048712866,3.627944603401545e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-4.877739453717529,-4.877735479916803,3.973800726697618e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-1.7380410983907186,-1.7380363747797443,4.723610974366466e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-8.490834914931968,-8.490831645823567,3.2691084008718008e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,303,-2.2357430273500043,-2.235738299282584,4.728067420245452e-06,True
no_disease_to_disease,genetic_cfe,Baseline,303,5.823853716174218,5.8238602995012165,6.583326998210737e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,12.005540309839283,12.005548893122892,8.583283609198133e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,5.807479841246749,5.80748594850164,6.107254890252989e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,0.24616673275727052,0.24617182224788386,5.0894906133414075e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,1.209721616057168,1.209726672467817,5.056410649073584e-06,True
no_disease_to_disease,countergan_one_shot,Non-DP CounterGAN,303,7.634748121755477,7.634754902689352,6.780933874850348e-06,True
disease_to_no_disease,uniform_random,Baseline,303,-1.0539690877158492,-1.053963563138064,5.524577785243068e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-1.2520541597167174,-1.2520491520624684,5.007654249045146e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-34.87873340260032,-34.87873542405317,2.021452850442529e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-14.789406576378752,-14.789404752458992,1.8239197601133128e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-2.090478852689623,-2.090474619974943,4.232714680085792e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,303,-1.2029712369918766,-1.20296606677395,5.170217926675491e-06,True
no_disease_to_disease,wachter_style,Baseline,303,7.724547002111795,7.724553561028972,6.558917177379442e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,0.9344529990345389,0.9344587747237358,5.7756891969074076e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,0.16207813305829077,0.16208366537970936,5.532321418588726e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,0.14688338245217203,0.14688854750197686,5.165049804828348e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,9.162782236819648,9.16278950829687,7.2714772212378875e-06,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,303,7.832259452714441,7.832266571586505,7.1188720642823e-06,True
disease_to_no_disease,genetic_cfe,Baseline,303,-0.4941212161186179,-0.4941163985970177,4.817521600197772e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-39.76850945436952,-39.7685132205537,3.76618417874397e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-22.69360357535289,-22.693603374748914,2.006039743207566e-07,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-0.8688386847699183,-0.868833012818453,5.671951465280323e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-8.306082542869927,-8.306079359555449,3.183314477794852e-06,True
disease_to_no_disease,countergan_one_shot,Non-DP CounterGAN,303,-7.180119395400503,-7.180116155477184,3.2399233189650545e-06,True
no_disease_to_disease,uniform_random,Baseline,303,3.927573391084916,3.9275794506231176,6.05953820143057e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,16.519384503805597,16.519393794163868,9.290358271130117e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,3.6912962975042216,3.69130294529301,6.6477887883387154e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,2.3759157895628107,2.3759213394731544,5.549910343738418e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,0.42747145231905925,0.42747630916590124,4.856846841982954e-06,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,303,10.664514636351598,10.664522405622744,7.769271146429446e-06,True
disease_to_no_disease,uniform_random,Baseline,303,-7.066790060155592,-7.066786734504319,3.32565127258988e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-2.836739048826538,-2.8367346478506157,4.400975922358441e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-9.626682838372465,-9.626679287105517,3.5512669480652903e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-10.977641564018597,-10.977639088811221,2.475207375951527e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-2.003507769724618,-2.0035033075947415,4.462129876703358e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,303,-1.7141985961514346,-1.7141931557763859,5.440375048682e-06,True
no_disease_to_disease,uniform_random,Baseline,303,3.9024019443426354,3.9024084747012964,6.530358660938873e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,4.756865487078112,4.756872647735725,7.160657612637067e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,2.4962360968699606,2.4962419774483706,5.880578410000226e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,23.451284363597882,23.451296227056385,1.186345850356929e-05,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,0.9639156640642241,0.9639206568066129,4.992742388743032e-06,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,303,6.340390907607203,6.34039715550106,6.247893857391773e-06,True
disease_to_no_disease,genetic_cfe,Baseline,303,-8.482318543487422,-8.482315370385335,3.1731020868619453e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-6.758763752340661,-6.758760192674603,3.5596660579173545e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-13.107385202735038,-13.10738335841777,1.8443172677962139e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-13.773830856892147,-13.773828944205075,1.9126870718366717e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-4.592936438724019,-4.592931771779303,4.666944716014143e-06,True
disease_to_no_disease,countergan_one_shot,Non-DP CounterGAN,303,-4.37228683205909,-4.3722828714950674,3.96056402252043e-06,True
no_disease_to_disease,uniform_random,Baseline,303,8.182646443622165,8.182653339920211,6.896298046399352e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,1.5092420914144142,1.5092477453179531,5.653903538904714e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,10.73798681417071,10.737994951903095,8.137732384838614e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,32.195114087093586,32.19512762898018,1.3541886595191954e-05,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,5.00965192458413,5.00965785997971,5.9353955803587155e-06,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,303,11.236404324939059,11.236412397120553,8.072181493901098e-06,True
disease_to_no_disease,genetic_cfe,Baseline,303,-3.0655088847998604,-3.0655039951760132,4.889623847148528e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-0.8751732344029097,-0.875168219795426,5.014607483699862e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-6.169289938409075,-6.1692860408104515,3.897598623403553e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-3.7762961988506776,-3.7762919577340472,4.241116630332442e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-1.3892552626979775,-1.3892502188596396,5.043838337881468e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,303,-1.9490080248482746,-1.949003058655011,4.966193263733487e-06,True
no_disease_to_disease,uniform_random,Baseline,303,3.2471036581320725,3.247110080511784,6.4223797116014225e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,6.014426780028531,6.014434128404339,7.348375808291507e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,0.9241490471613645,0.924154030240537,4.983079172515836e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,14.955004414676267,14.95501378197668,9.367300412677082e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,5.792213121495607,5.792219906144758,6.784649150937128e-06,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,303,9.155143110131114,9.155151317872221,8.207741107213451e-06,True
disease_to_no_disease,genetic_cfe,Baseline,303,-10.268526652278304,-10.268524091844267,2.5604340372353818e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-0.35882896232918426,-0.35882360962044724,5.352708737027534e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-0.8676072045592953,-0.867602110332632,5.0942266632825195e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-18.211117955593796,-18.211117107017337,8.485764588783695e-07,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-1.5651076155567365,-1.5651026973003817,4.918256354846662e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,303,-2.978457506910342,-2.978453160246061,4.346664280951984e-06,True
no_disease_to_disease,genetic_cfe,Baseline,303,7.059700805738192,7.059707551950352,6.746212159569609e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,0.6184725538744811,0.6184774576446568,4.903770175701538e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,3.5458569258363433,3.5458634668011197,6.5409647764802514e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,1.1441044225248191,1.144109998382694,5.575857874751122e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,14.226475822571182,14.226485114617935,9.292046753373029e-06,True
no_disease_to_disease,countergan_one_shot,Non-DP CounterGAN,303,8.602859756894617,8.602867620523963,7.863629345905565e-06,True
disease_to_no_disease,uniform_random,Baseline,303,-1.3978980845355515,-1.3978929248241674,5.1597113841506115e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-18.26308849089892,-18.263087628240864,8.626580552117957e-07,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-7.6606848228115725,-7.660681562689267,3.2601223054484763e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-0.3001121304593575,-0.30010733397616096,4.796483196511936e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-20.855900260989216,-20.855899731562335,5.294268810018821e-07,True
disease_to_no_disease,countergan_one_shot,Non-DP CounterGAN,303,-4.873683398621629,-4.873679349945443,4.048676185419708e-06,True
no_disease_to_disease,genetic_cfe,Baseline,303,2.131854749467177,2.131860158899222,5.409432044967133e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,1.5937876401314668,1.5937929673528355,5.327221368700563e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,0.15004271543400094,0.15004779542570607,5.0799917051258525e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,13.03912545504432,13.039133782073291,8.32702897035631e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,5.033829094364325,5.033835324507557,6.230143231533702e-06,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,303,3.4139510004390754,3.413956597308889,5.596869813384586e-06,True
disease_to_no_disease,uniform_random,Baseline,303,-1.0260447693820964,-1.0260392342970788,5.535085017660535e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-0.8747910532440066,-0.8747864127764469,4.640467559768879e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-0.7664196333592255,-0.7664149612569996,4.672102225877772e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-0.9253382806589734,-0.9253335096695889,4.77098938445053e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-28.246537071243974,-28.24653809865864,1.027414665344395e-06,True
disease_to_no_disease,countergan_one_shot,Non-DP CounterGAN,303,-6.1289186913169145,-6.128914783982723,3.907334191310952e-06,True
no_disease_to_disease,genetic_cfe,Baseline,303,6.007649945173384,6.0076563739604865,6.428787102663591e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,14.19251264184507,14.192521374783244,8.732938173494631e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,1.2054494583827697,1.2054554139866105,5.955603840757107e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,6.234669828583659,6.2346765236433805,6.695059721728569e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,7.263473028711761,7.263479724425219,6.6957134574607835e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,303,2.4970039482713062,2.497009946471522,5.998200215628913e-06,True
disease_to_no_disease,uniform_random,Baseline,303,-3.032442352770058,-3.0324378936975958,4.459072462381641e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-3.3532932181916593,-3.353288905765438,4.312426221453336e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-0.24956584048564778,-0.24956083924569614,5.0012399516463635e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-5.008095817534043,-5.008091741627823,4.07590622053533e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-0.675742240539055,-0.6757372693065363,4.9712325186357376e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,303,-4.5933279814301695,-4.593323787350707,4.194079462394029e-06,True
no_disease_to_disease,uniform_random,Baseline,303,2.7947345476569865,2.794740455234424,5.9075774374584e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,2.518228894505267,2.5182346416484043,5.74714313739122e-06,True
