candidate_cohort_seed,repeat,context_construction_seconds_one_time,context_peak_rss_delta_mb,public_context_mb_one_time,tenseal_version,python_version,platform,cpu_logical_count,cpu_physical_count,secret_key_location,server_context_contains_secret_key,server_context_contains_relinearization_keys,server_context_contains_galois_keys,context_reuse_policy,population,packed_slots_used,slot_utilization,feature_ciphertexts_uploaded,logit_ciphertexts_downloaded,encryption_seconds,upload_serialization_seconds,server_deserialization_seconds,server_inference_seconds_per_round,download_serialization_seconds,decryption_seconds,total_latency_seconds_per_round,time_per_candidate_seconds,throughput_candidates_per_second,server_inference_throughput_candidates_per_second,client_total_seconds_per_round,server_total_seconds_per_round,upload_ciphertext_mb,download_ciphertext_mb,total_communication_mb_per_round,peak_rss_delta_mb,baseline_rss_mb,peak_rss_mb,mean_abs_logit_error,max_abs_logit_error,mean_abs_probability_error_client_side,max_abs_probability_error_client_side,plaintext_he_label_agreement,plaintext_he_margin_state_agreement,agreement_and_error_gate_on_supplied_candidates,required_label_agreement,maximum_allowed_abs_logit_error,minimum_abs_plaintext_logit,profile_name,profile_status,poly_modulus_degree,slot_count,coeff_mod_bit_sizes,coeff_mod_total_bits,tc128_max_coeff_mod_bits,global_scale_bits,security_validation,parameter_construction_passed
101,1,0.5636354060000031,138.899456,11.16384,0.3.16,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,4,2,client_only,False,True,False,one context per benchmark run; reuse across queries,256,256,0.03125,20,1,0.4992400189998989,0.08475196199970014,0.06826525700034836,82.2134206869996,0.0010212619999947492,0.002138993000244227,82.86883817999978,0.32370639914062416,3.089219127749097,3.1138468374237256,0.587152235999838,82.28168594399995,26.959961,0.246971,27.206932,0.004096,1327.362048,1327.366144,5.043323504489675e-06,1.701479227733671e-05,3.500542802354579e-07,1.4726036943746301e-06,1.0,1.0,True,0.99,0.025,0.10628730128013508,poly_n16384_scale45,paper_precision_profile,16384,8192,"[55, 45, 45, 45, 45, 45, 55]",335,438,45,SEAL default TC128 parameter validation,True
101,2,0.5636354060000031,138.899456,11.16384,0.3.16,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,4,2,client_only,False,True,False,one context per benchmark run; reuse across queries,256,256,0.03125,20,1,0.4998379870003191,0.08753632700017988,0.07151521099967795,81.78975902699995,0.0010080089996336028,0.00213104900012695,82.45178760999988,0.32207729535156204,3.10484475134596,3.129976210291692,0.5905133720002596,81.86127423799962,26.959971,0.246924,27.206895,0.004096,1327.362048,1327.366144,5.042732337022537e-06,1.7015427111743975e-05,3.500776897959139e-07,1.4687509203858973e-06,1.0,1.0,True,0.99,0.025,0.10628730128013508,poly_n16384_scale45,paper_precision_profile,16384,8192,"[55, 45, 45, 45, 45, 45, 55]",335,438,45,SEAL default TC128 parameter validation,True
101,3,0.5636354060000031,138.899456,11.16384,0.3.16,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,4,2,client_only,False,True,False,one context per benchmark run; reuse across queries,256,256,0.03125,20,1,0.5009282310002163,0.08677396999974007,0.06826781400013715,82.11159450100013,0.0010680310001589532,0.0024902810000639874,82.77112282800044,0.32332469854687673,3.0928661017680237,3.1177083036291773,0.5912605130001793,82.17986231500026,26.960534,0.246954,27.207488,0.004096,1327.362048,1327.366144,5.0430091495247105e-06,1.7020751002405632e-05,3.5013442529128387e-07,1.4763425322805723e-06,1.0,1.0,True,0.99,0.025,0.10628730128013508,poly_n16384_scale45,paper_precision_profile,16384,8192,"[55, 45, 45, 45, 45, 45, 55]",335,438,45,SEAL default TC128 parameter validation,True
101,4,0.5636354060000031,138.899456,11.16384,0.3.16,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,4,2,client_only,False,True,False,one context per benchmark run; reuse across queries,256,256,0.03125,20,1,0.4975777190002191,0.08936752499994327,0.07563508399971397,83.11259756899972,0.0009624599997550831,0.0021630200003528444,83.7783033769997,0.3272589975664051,3.055683747234748,3.08015881452231,0.5900707240002703,83.18823265299943,26.961199,0.246985,27.208184,0.004096,1327.362048,1327.366144,5.0420054435259165e-06,1.702000206194043e-05,3.498995828836546e-07,1.4755871023397482e-06,1.0,1.0,True,0.99,0.025,0.10628730128013508,poly_n16384_scale45,paper_precision_profile,16384,8192,"[55, 45, 45, 45, 45, 45, 55]",335,438,45,SEAL default TC128 parameter validation,True
101,5,0.5636354060000031,138.899456,11.16384,0.3.16,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,4,2,client_only,False,True,False,one context per benchmark run; reuse across queries,256,256,0.03125,20,1,0.4939951729998029,0.08498787700000321,0.06755809100013721,82.12446358499983,0.001081234000139375,0.002227831999789487,82.7743137919997,0.32333716324999884,3.0927468712491204,3.117219751883516,0.582292115999735,82.19202167599997,26.960668,0.246955,27.207623,0.004096,1327.362048,1327.366144,5.044532885417326e-06,1.7020180976601296e-05,3.5014511205678117e-07,1.4762455133321417e-06,1.0,1.0,True,0.99,0.025,0.10628730128013508,poly_n16384_scale45,paper_precision_profile,16384,8192,"[55, 45, 45, 45, 45, 45, 55]",335,438,45,SEAL default TC128 parameter validation,True
101,1,0.5636354060000031,138.899456,11.16384,0.3.16,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,4,2,client_only,False,True,False,one context per benchmark run; reuse across queries,512,512,0.0625,20,1,0.5062869819998923,0.0849306949999118,0.06817437100016832,82.11428086199976,0.0010134130002370512,0.0021717080003327283,82.7768580310003,0.16167355084179746,6.185303624453271,6.235212616188661,0.5944027980003739,82.18245523299993,26.960809,0.246936,27.207745,0.004096,1327.73888,1327.742976,5.0904291472615845e-06,1.7022219054751986e-05,3.5273706675105614e-07,1.4693618817229748e-06,1.0,1.0,True,0.99,0.025,0.10628730128013508,poly_n16384_scale45,paper_precision_profile,16384,8192,"[55, 45, 45, 45, 45, 45, 55]",335,438,45,SEAL default TC128 parameter validation,True
101,2,0.5636354060000031,138.899456,11.16384,0.3.16,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,4,2,client_only,False,True,False,one context per benchmark run; reuse across queries,512,512,0.0625,20,1,0.5161063129999093,0.08582001700006003,0.07261223899968172,82.74499267700003,0.0013203119997342583,0.00359205299992027,83.42444361099933,0.16293836642773307,6.137289957694053,6.187685604114104,0.6068386949996238,82.81760491599971,26.961046,0.246937,27.207983,0.004096,1327.73888,1327.742976,5.090901611952897e-06,1.702661984381848e-05,3.526906027832013e-07,1.473267623175456e-06,1.0,1.0,True,0.99,0.025,0.10628730128013508,poly_n16384_scale45,paper_precision_profile,16384,8192,"[55, 45, 45, 45, 45, 45, 55]",335,438,45,SEAL default TC128 parameter validation,True
101,3,0.5636354060000031,138.899456,11.16384,0.3.16,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,4,2,client_only,False,True,False,one context per benchmark run; reuse across queries,512,512,0.0625,20,1,0.5192667689998416,0.0821254070001487,0.06870227600029466,82.18971997800008,0.0011775009998018504,0.002625506000185851,82.86361743700036,0.16184300280664132,6.178827522093926,6.229489529068212,0.605195182999978,82.25842225400038,26.960498,0.246961,27.207459,0.004096,1327.73888,1327.742976,5.090516405142789e-06,1.7007717033834524e-05,3.527540247058525e-07,1.475185280208624e-06,1.0,1.0,True,0.99,0.025,0.10628730128013508,poly_n16384_scale45,paper_precision_profile,16384,8192,"[55, 45, 45, 45, 45, 45, 55]",335,438,45,SEAL default TC128 parameter validation,True
101,4,0.5636354060000031,138.899456,11.16384,0.3.16,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,4,2,client_only,False,True,False,one context per benchmark run; reuse across queries,512,512,0.0625,20,1,0.49708382900007564,0.08304983300013191,0.06700342300018747,82.3773037599999,0.0010275869999532006,0.002235467999980756,83.02770390000023,0.16216348417968796,6.166616393687825,6.215304175184873,0.5833967170001415,82.44430718300009,26.960207,0.246896,27.207103,0.004096,1327.73888,1327.742976,5.0906012861345645e-06,1.704685550407703e-05,3.526780091428195e-07,1.478514220221161e-06,1.0,1.0,True,0.99,0.025,0.10628730128013508,poly_n16384_scale45,paper_precision_profile,16384,8192,"[55, 45, 45, 45, 45, 45, 55]",335,438,45,SEAL default TC128 parameter validation,True
101,5,0.5636354060000031,138.899456,11.16384,0.3.16,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,4,2,client_only,False,True,False,one context per benchmark run; reuse across queries,512,512,0.0625,20,1,0.4957506179998745,0.08354513400036012,0.06872988699979032,82.80498284199984,0.0009571350001351675,0.0022713169996677607,83.45623693299967,0.16300046275976499,6.13495190792084,6.183202778713776,0.5825242040000376,82.87371272899964,26.960525,0.246939,27.207464,0.004096,1327.73888,1327.742976,5.090356700454486e-06,1.7032687438245375e-05,3.5271754273386794e-07,1.4709122925782303e-06,1.0,1.0,True,0.99,0.025,0.10628730128013508,poly_n16384_scale45,paper_precision_profile,16384,8192,"[55, 45, 45, 45, 45, 45, 55]",335,438,45,SEAL default TC128 parameter validation,True
