round,candidates,candidates_cumulative,feasible_candidates,margin_valid_candidates,archive_size,round_elapsed_seconds,cumulative_elapsed_seconds,query_id,method,method_seed,run_seed,robustness_seed,generator_training_seed,candidate_budget,direction,base_candidates,prune_candidates,fill_candidates,prune_valid_candidates,proposal_adapts_to_oracle,acceptance_denominator_kind
8,64,512,64,45,214,0.259956495001461,2.0017286560014327,118,countergan_sparse_diverse_no_dp,11,123126149,130126149,11,512,no_disease_to_disease,32.0,15.0,17.0,3.0,True,all scored base+prune/fill candidates
1,64,64,64,34,13,0.24332611600038945,0.24332611600038945,118,proposed_dp_eps16_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,26.0,6.0,15.0,True,all scored base+prune/fill candidates
2,64,128,64,35,30,0.26255167399904167,0.5058777899994311,118,proposed_dp_eps16_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,20.0,12.0,14.0,True,all scored base+prune/fill candidates
3,64,192,64,42,50,0.24735236699962115,0.7532301569990523,118,proposed_dp_eps16_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,23.0,9.0,18.0,True,all scored base+prune/fill candidates
4,64,256,64,40,74,0.24378453600002103,0.9970146929990733,118,proposed_dp_eps16_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,23.0,9.0,14.0,True,all scored base+prune/fill candidates
5,64,320,64,36,97,0.24237640200044552,1.2393910949995188,118,proposed_dp_eps16_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,22.0,10.0,10.0,True,all scored base+prune/fill candidates
6,64,384,64,39,120,0.25365631000022404,1.4930474049997429,118,proposed_dp_eps16_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,23.0,9.0,10.0,True,all scored base+prune/fill candidates
7,64,448,64,37,144,0.2505455989994516,1.7435930039991945,118,proposed_dp_eps16_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,23.0,9.0,11.0,True,all scored base+prune/fill candidates
8,64,512,64,38,167,0.25224228800107085,1.9958352920002653,118,proposed_dp_eps16_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,23.0,9.0,10.0,True,all scored base+prune/fill candidates
1,64,64,64,43,18,0.24520980800116376,0.24520980800116376,118,proposed_dp_eps8_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,29.0,3.0,25.0,True,all scored base+prune/fill candidates
2,64,128,64,47,39,0.23967281299883325,0.484882620999997,118,proposed_dp_eps8_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,27.0,5.0,22.0,True,all scored base+prune/fill candidates
3,64,192,64,50,66,0.24283755400028895,0.727720175000286,118,proposed_dp_eps8_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,29.0,3.0,22.0,True,all scored base+prune/fill candidates
4,64,256,64,49,93,0.24831526500020118,0.9760354400004871,118,proposed_dp_eps8_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,26.0,6.0,19.0,True,all scored base+prune/fill candidates
5,64,320,64,48,118,0.2532552190004935,1.2292906590009807,118,proposed_dp_eps8_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,27.0,5.0,20.0,True,all scored base+prune/fill candidates
6,64,384,64,47,143,0.25506013199992594,1.4843507910009066,118,proposed_dp_eps8_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,26.0,6.0,18.0,True,all scored base+prune/fill candidates
7,64,448,64,47,166,0.25864058600018325,1.7429913770010899,118,proposed_dp_eps8_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,27.0,5.0,16.0,True,all scored base+prune/fill candidates
8,64,512,64,46,190,0.25414131099933,1.9971326880004199,118,proposed_dp_eps8_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,28.0,4.0,19.0,True,all scored base+prune/fill candidates
1,64,64,64,40,18,0.2453270629994222,0.2453270629994222,118,proposed_dp_eps4_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,31.0,1.0,22.0,True,all scored base+prune/fill candidates
2,64,128,64,36,34,0.23710974999994505,0.48243681299936725,118,proposed_dp_eps4_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,28.0,4.0,17.0,True,all scored base+prune/fill candidates
3,64,192,64,38,56,0.2472579430013866,0.7296947560007538,118,proposed_dp_eps4_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,27.0,5.0,15.0,True,all scored base+prune/fill candidates
4,64,256,64,41,81,0.2506699669993395,0.9803647230000934,118,proposed_dp_eps4_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,27.0,5.0,13.0,True,all scored base+prune/fill candidates
5,64,320,64,35,103,0.24917782999909832,1.2295425529991917,118,proposed_dp_eps4_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,28.0,4.0,12.0,True,all scored base+prune/fill candidates
6,64,384,64,34,126,0.2546810790008749,1.4842236320000666,118,proposed_dp_eps4_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,30.0,2.0,11.0,True,all scored base+prune/fill candidates
7,64,448,64,33,148,0.2631315819999145,1.747355213999981,118,proposed_dp_eps4_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,30.0,2.0,9.0,True,all scored base+prune/fill candidates
8,64,512,64,30,169,0.2609470440002042,2.0083022580001852,118,proposed_dp_eps4_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,30.0,2.0,8.0,True,all scored base+prune/fill candidates
1,64,64,64,29,16,0.26766376699924876,0.26766376699924876,118,proposed_dp_eps2_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,25.0,7.0,14.0,True,all scored base+prune/fill candidates
2,64,128,64,29,37,0.25757023400001344,0.5252340009992622,118,proposed_dp_eps2_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,18.0,14.0,7.0,True,all scored base+prune/fill candidates
3,64,192,64,33,60,0.24453599600019515,0.7697699969994574,118,proposed_dp_eps2_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,22.0,10.0,9.0,True,all scored base+prune/fill candidates
4,64,256,64,31,86,0.2699085410004045,1.0396785379998619,118,proposed_dp_eps2_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,20.0,12.0,4.0,True,all scored base+prune/fill candidates
5,64,320,64,36,115,0.2584321739996085,1.2981107119994704,118,proposed_dp_eps2_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,21.0,11.0,5.0,True,all scored base+prune/fill candidates
6,64,384,64,31,138,0.25102766000054544,1.5491383720000158,118,proposed_dp_eps2_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,23.0,9.0,6.0,True,all scored base+prune/fill candidates
7,64,448,64,32,165,0.24820756599910965,1.7973459379991255,118,proposed_dp_eps2_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,23.0,9.0,5.0,True,all scored base+prune/fill candidates
8,64,512,64,38,196,0.25638598300065496,2.0537319209997804,118,proposed_dp_eps2_sparse_diverse,11,123126149,130126149,11,512,no_disease_to_disease,32.0,24.0,8.0,5.0,True,all scored base+prune/fill candidates
1,512,512,512,512,10,0.04942411699994409,0.04942411699994409,119,countergan_one_shot,11,124126152,131126152,11,512,no_disease_to_disease,,,,,,
1,64,64,64,64,10,0.04236369600039325,0.04236369600039325,119,proposed_countergan,11,124126152,131126152,11,512,no_disease_to_disease,,,,,,
1,64,64,64,47,16,0.24330973500036635,0.24330973500036635,119,countergan_sparse_diverse_no_dp,11,124126152,131126152,11,512,no_disease_to_disease,32.0,27.0,5.0,18.0,True,all scored base+prune/fill candidates
2,64,128,64,51,42,0.2608081079997646,0.504117843000131,119,countergan_sparse_diverse_no_dp,11,124126152,131126152,11,512,no_disease_to_disease,32.0,24.0,8.0,18.0,True,all scored base+prune/fill candidates
3,64,192,64,53,70,0.2634815309993428,0.7675993739994738,119,countergan_sparse_diverse_no_dp,11,124126152,131126152,11,512,no_disease_to_disease,32.0,22.0,10.0,16.0,True,all scored base+prune/fill candidates
4,64,256,64,51,94,0.2475114080007188,1.0151107820001926,119,countergan_sparse_diverse_no_dp,11,124126152,131126152,11,512,no_disease_to_disease,32.0,21.0,11.0,13.0,True,all scored base+prune/fill candidates
5,64,320,64,48,120,0.24765980300071533,1.2627705850009079,119,countergan_sparse_diverse_no_dp,11,124126152,131126152,11,512,no_disease_to_disease,32.0,22.0,10.0,11.0,True,all scored base+prune/fill candidates
6,64,384,64,44,144,0.265466334998564,1.5282369199994719,119,countergan_sparse_diverse_no_dp,11,124126152,131126152,11,512,no_disease_to_disease,32.0,21.0,11.0,7.0,True,all scored base+prune/fill candidates
7,64,448,64,45,168,0.2684387480003352,1.796675667999807,119,countergan_sparse_diverse_no_dp,11,124126152,131126152,11,512,no_disease_to_disease,32.0,21.0,11.0,6.0,True,all scored base+prune/fill candidates
8,64,512,64,42,191,0.2627608960010548,2.059436564000862,119,countergan_sparse_diverse_no_dp,11,124126152,131126152,11,512,no_disease_to_disease,32.0,21.0,11.0,5.0,True,all scored base+prune/fill candidates
1,64,64,64,33,13,0.24739523399875907,0.24739523399875907,119,proposed_dp_eps16_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,27.0,5.0,18.0,True,all scored base+prune/fill candidates
2,64,128,64,41,39,0.24242774699996517,0.48982298099872423,119,proposed_dp_eps16_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,17.0,15.0,13.0,True,all scored base+prune/fill candidates
3,64,192,64,42,63,0.24232655300147599,0.7321495340002002,119,proposed_dp_eps16_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,19.0,13.0,13.0,True,all scored base+prune/fill candidates
4,64,256,64,42,95,0.2532877399989957,0.9854372739991959,119,proposed_dp_eps16_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,16.0,16.0,7.0,True,all scored base+prune/fill candidates
5,64,320,64,37,120,0.26626089999990654,1.2516981739991024,119,proposed_dp_eps16_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,15.0,17.0,6.0,True,all scored base+prune/fill candidates
6,64,384,64,39,149,0.25499622500137775,1.5066943990004802,119,proposed_dp_eps16_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,18.0,14.0,6.0,True,all scored base+prune/fill candidates
7,64,448,64,35,176,0.2619820179988892,1.7686764169993694,119,proposed_dp_eps16_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,18.0,14.0,4.0,True,all scored base+prune/fill candidates
8,64,512,64,37,202,0.26198246400053904,2.0306588809999084,119,proposed_dp_eps16_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,20.0,12.0,4.0,True,all scored base+prune/fill candidates
1,64,64,64,42,22,0.24573229199995694,0.24573229199995694,119,proposed_dp_eps8_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,27.0,5.0,19.0,True,all scored base+prune/fill candidates
2,64,128,64,49,47,0.2468351410007017,0.49256743300065864,119,proposed_dp_eps8_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,26.0,6.0,20.0,True,all scored base+prune/fill candidates
3,64,192,64,43,69,0.2574182659991493,0.7499856989998079,119,proposed_dp_eps8_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,28.0,4.0,19.0,True,all scored base+prune/fill candidates
4,64,256,64,44,92,0.2512016519995086,1.0011873509993165,119,proposed_dp_eps8_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,28.0,4.0,19.0,True,all scored base+prune/fill candidates
5,64,320,64,45,117,0.25201010100136045,1.253197452000677,119,proposed_dp_eps8_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,28.0,4.0,17.0,True,all scored base+prune/fill candidates
6,64,384,64,41,142,0.273384542999338,1.526581995000015,119,proposed_dp_eps8_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,27.0,5.0,12.0,True,all scored base+prune/fill candidates
7,64,448,64,42,166,0.2954212459990231,1.822003240999038,119,proposed_dp_eps8_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,27.0,5.0,13.0,True,all scored base+prune/fill candidates
8,64,512,64,44,193,0.26901760200053104,2.091020842999569,119,proposed_dp_eps8_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,27.0,5.0,14.0,True,all scored base+prune/fill candidates
1,64,64,64,36,18,0.24743091100026504,0.24743091100026504,119,proposed_dp_eps4_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,26.0,6.0,15.0,True,all scored base+prune/fill candidates
2,64,128,64,33,36,0.24184765099926153,0.4892785619995266,119,proposed_dp_eps4_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,24.0,8.0,13.0,True,all scored base+prune/fill candidates
3,64,192,64,40,58,0.2511546539990377,0.7404332159985643,119,proposed_dp_eps4_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,28.0,4.0,17.0,True,all scored base+prune/fill candidates
4,64,256,64,41,86,0.24695685600090655,0.9873900719994708,119,proposed_dp_eps4_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,26.0,6.0,10.0,True,all scored base+prune/fill candidates
5,64,320,64,32,108,0.25128495799981465,1.2386750299992855,119,proposed_dp_eps4_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,27.0,5.0,8.0,True,all scored base+prune/fill candidates
6,64,384,64,34,130,0.26045767499999783,1.4991327049992833,119,proposed_dp_eps4_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,28.0,4.0,9.0,True,all scored base+prune/fill candidates
7,64,448,64,38,156,0.250360351999916,1.7494930569991993,119,proposed_dp_eps4_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,26.0,6.0,6.0,True,all scored base+prune/fill candidates
8,64,512,64,33,180,0.25526342100056354,2.004756477999763,119,proposed_dp_eps4_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,27.0,5.0,6.0,True,all scored base+prune/fill candidates
1,64,64,64,35,16,0.24192885299999034,0.24192885299999034,119,proposed_dp_eps2_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,24.0,8.0,17.0,True,all scored base+prune/fill candidates
2,64,128,64,33,38,0.24651124699994398,0.4884400999999343,119,proposed_dp_eps2_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,20.0,12.0,10.0,True,all scored base+prune/fill candidates
3,64,192,64,37,63,0.24937465699986205,0.7378147569997964,119,proposed_dp_eps2_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,22.0,10.0,12.0,True,all scored base+prune/fill candidates
4,64,256,64,38,89,0.2508599240009062,0.9886746810007025,119,proposed_dp_eps2_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,23.0,9.0,9.0,True,all scored base+prune/fill candidates
5,64,320,64,32,112,0.24566907900043589,1.2343437600011384,119,proposed_dp_eps2_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,24.0,8.0,7.0,True,all scored base+prune/fill candidates
6,64,384,64,34,138,0.25126331899991783,1.4856070790010563,119,proposed_dp_eps2_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,26.0,6.0,6.0,True,all scored base+prune/fill candidates
7,64,448,64,38,168,0.25523508900005254,1.7408421680011088,119,proposed_dp_eps2_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,23.0,9.0,6.0,True,all scored base+prune/fill candidates
8,64,512,64,39,197,0.2589459299997543,1.999788098000863,119,proposed_dp_eps2_sparse_diverse,11,124126152,131126152,11,512,no_disease_to_disease,32.0,24.0,8.0,6.0,True,all scored base+prune/fill candidates
1,512,512,512,512,10,0.04977363800026069,0.04977363800026069,120,countergan_one_shot,11,125126155,132126155,11,512,no_disease_to_disease,,,,,,
1,64,64,64,64,10,0.042986139000277035,0.042986139000277035,120,proposed_countergan,11,125126155,132126155,11,512,no_disease_to_disease,,,,,,
1,64,64,64,49,21,0.24286818099972152,0.24286818099972152,120,countergan_sparse_diverse_no_dp,11,125126155,132126155,11,512,no_disease_to_disease,32.0,23.0,9.0,19.0,True,all scored base+prune/fill candidates
2,64,128,64,48,42,0.24351698200007377,0.4863851629997953,120,countergan_sparse_diverse_no_dp,11,125126155,132126155,11,512,no_disease_to_disease,32.0,23.0,9.0,15.0,True,all scored base+prune/fill candidates
3,64,192,64,48,64,0.24359189499955392,0.7299770579993492,120,countergan_sparse_diverse_no_dp,11,125126155,132126155,11,512,no_disease_to_disease,32.0,22.0,10.0,14.0,True,all scored base+prune/fill candidates
4,64,256,64,48,90,0.2393351979990257,0.9693122559983749,120,countergan_sparse_diverse_no_dp,11,125126155,132126155,11,512,no_disease_to_disease,32.0,18.0,14.0,9.0,True,all scored base+prune/fill candidates
5,64,320,64,49,118,0.24477380700045615,1.214086062998831,120,countergan_sparse_diverse_no_dp,11,125126155,132126155,11,512,no_disease_to_disease,32.0,20.0,12.0,9.0,True,all scored base+prune/fill candidates
6,64,384,64,44,142,0.2521641519997502,1.4662502149985812,120,countergan_sparse_diverse_no_dp,11,125126155,132126155,11,512,no_disease_to_disease,32.0,21.0,11.0,4.0,True,all scored base+prune/fill candidates
7,64,448,64,46,172,0.2852621310012182,1.7515123459997994,120,countergan_sparse_diverse_no_dp,11,125126155,132126155,11,512,no_disease_to_disease,32.0,20.0,12.0,3.0,True,all scored base+prune/fill candidates
8,64,512,64,42,195,0.2998273679986596,2.051339713998459,120,countergan_sparse_diverse_no_dp,11,125126155,132126155,11,512,no_disease_to_disease,32.0,19.0,13.0,4.0,True,all scored base+prune/fill candidates
1,64,64,64,24,8,0.23489248999976553,0.23489248999976553,120,proposed_dp_eps16_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,26.0,6.0,14.0,True,all scored base+prune/fill candidates
2,64,128,64,31,24,0.24578081000072416,0.4806733000004897,120,proposed_dp_eps16_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,27.0,5.0,15.0,True,all scored base+prune/fill candidates
3,64,192,64,41,47,0.2596708929995657,0.7403441930000554,120,proposed_dp_eps16_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,25.0,7.0,15.0,True,all scored base+prune/fill candidates
4,64,256,64,37,69,0.2690191279998544,1.0093633209999098,120,proposed_dp_eps16_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,27.0,5.0,14.0,True,all scored base+prune/fill candidates
5,64,320,64,37,92,0.2562007120013732,1.265564033001283,120,proposed_dp_eps16_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,27.0,5.0,13.0,True,all scored base+prune/fill candidates
6,64,384,64,39,117,0.249856454998735,1.515420488000018,120,proposed_dp_eps16_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,24.0,8.0,11.0,True,all scored base+prune/fill candidates
7,64,448,64,33,139,0.25536080700112507,1.770781295001143,120,proposed_dp_eps16_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,25.0,7.0,9.0,True,all scored base+prune/fill candidates
8,64,512,64,35,162,0.2610963509996509,2.031877646000794,120,proposed_dp_eps16_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,24.0,8.0,8.0,True,all scored base+prune/fill candidates
1,64,64,64,40,19,0.2485978279983101,0.2485978279983101,120,proposed_dp_eps8_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,25.0,7.0,22.0,True,all scored base+prune/fill candidates
2,64,128,64,47,42,0.24917987500157324,0.49777770299988333,120,proposed_dp_eps8_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,22.0,10.0,21.0,True,all scored base+prune/fill candidates
3,64,192,64,42,62,0.2487784089989873,0.7465561119988706,120,proposed_dp_eps8_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,25.0,7.0,21.0,True,all scored base+prune/fill candidates
4,64,256,64,46,85,0.2500849380012369,0.9966410500001075,120,proposed_dp_eps8_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,27.0,5.0,20.0,True,all scored base+prune/fill candidates
5,64,320,64,43,111,0.2623616259988921,1.2590026759989996,120,proposed_dp_eps8_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,28.0,4.0,16.0,True,all scored base+prune/fill candidates
6,64,384,64,47,137,0.25444606699966243,1.513448742998662,120,proposed_dp_eps8_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,29.0,3.0,17.0,True,all scored base+prune/fill candidates
7,64,448,64,45,160,0.26513014400006796,1.77857888699873,120,proposed_dp_eps8_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,28.0,4.0,16.0,True,all scored base+prune/fill candidates
8,64,512,64,37,180,0.25918808300048113,2.037766969999211,120,proposed_dp_eps8_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,29.0,3.0,16.0,True,all scored base+prune/fill candidates
1,64,64,64,26,13,0.24217954599953373,0.24217954599953373,120,proposed_dp_eps4_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,28.0,4.0,17.0,True,all scored base+prune/fill candidates
2,64,128,64,42,32,0.24824379699930432,0.49042334299883805,120,proposed_dp_eps4_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,30.0,2.0,23.0,True,all scored base+prune/fill candidates
3,64,192,64,42,54,0.250742424001146,0.741165766999984,120,proposed_dp_eps4_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,29.0,3.0,17.0,True,all scored base+prune/fill candidates
4,64,256,64,32,75,0.25650894600039464,0.9976747130003787,120,proposed_dp_eps4_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,29.0,3.0,10.0,True,all scored base+prune/fill candidates
5,64,320,64,37,102,0.25521082999875944,1.2528855429991381,120,proposed_dp_eps4_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,25.0,7.0,8.0,True,all scored base+prune/fill candidates
6,64,384,64,32,124,0.25432803700095974,1.5072135800000979,120,proposed_dp_eps4_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,27.0,5.0,8.0,True,all scored base+prune/fill candidates
7,64,448,64,36,148,0.26340421799977776,1.7706177979998756,120,proposed_dp_eps4_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,28.0,4.0,9.0,True,all scored base+prune/fill candidates
8,64,512,64,31,170,0.26323985399903904,2.0338576519989147,120,proposed_dp_eps4_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,28.0,4.0,10.0,True,all scored base+prune/fill candidates
1,64,64,64,30,18,0.24690375499994843,0.24690375499994843,120,proposed_dp_eps2_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,23.0,9.0,11.0,True,all scored base+prune/fill candidates
2,64,128,64,31,36,0.2516603750009381,0.4985641300008865,120,proposed_dp_eps2_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,23.0,9.0,11.0,True,all scored base+prune/fill candidates
3,64,192,64,33,62,0.24726129100054095,0.7458254210014275,120,proposed_dp_eps2_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,21.0,11.0,7.0,True,all scored base+prune/fill candidates
4,64,256,64,34,87,0.25701124699844513,1.0028366679998726,120,proposed_dp_eps2_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,23.0,9.0,8.0,True,all scored base+prune/fill candidates
5,64,320,64,35,113,0.25373408800078323,1.2565707560006558,120,proposed_dp_eps2_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,21.0,11.0,6.0,True,all scored base+prune/fill candidates
6,64,384,64,32,138,0.2580897490006464,1.5146605050013022,120,proposed_dp_eps2_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,22.0,10.0,5.0,True,all scored base+prune/fill candidates
7,64,448,64,35,168,0.2538778819998697,1.768538387001172,120,proposed_dp_eps2_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,22.0,10.0,5.0,True,all scored base+prune/fill candidates
8,64,512,64,31,195,0.25307350699949893,2.021611894000671,120,proposed_dp_eps2_sparse_diverse,11,125126155,132126155,11,512,no_disease_to_disease,32.0,22.0,10.0,3.0,True,all scored base+prune/fill candidates
1,512,512,512,512,10,0.05391547200088098,0.05391547200088098,121,countergan_one_shot,11,126126158,133126158,11,512,no_disease_to_disease,,,,,,
1,64,64,64,64,10,0.050876248998974916,0.050876248998974916,121,proposed_countergan,11,126126158,133126158,11,512,no_disease_to_disease,,,,,,
1,64,64,64,47,17,0.27248088300075324,0.27248088300075324,121,countergan_sparse_diverse_no_dp,11,126126158,133126158,11,512,no_disease_to_disease,32.0,25.0,7.0,16.0,True,all scored base+prune/fill candidates
2,64,128,64,51,39,0.2786681830002635,0.5511490660010168,121,countergan_sparse_diverse_no_dp,11,126126158,133126158,11,512,no_disease_to_disease,32.0,25.0,7.0,18.0,True,all scored base+prune/fill candidates
3,64,192,64,42,62,0.2544802769989474,0.8056293429999641,121,countergan_sparse_diverse_no_dp,11,126126158,133126158,11,512,no_disease_to_disease,32.0,24.0,8.0,10.0,True,all scored base+prune/fill candidates
4,64,256,64,41,85,0.25550119200124755,1.0611305350012117,121,countergan_sparse_diverse_no_dp,11,126126158,133126158,11,512,no_disease_to_disease,32.0,26.0,6.0,9.0,True,all scored base+prune/fill candidates
5,64,320,64,42,109,0.2535392099998717,1.3146697450010834,121,countergan_sparse_diverse_no_dp,11,126126158,133126158,11,512,no_disease_to_disease,32.0,22.0,10.0,4.0,True,all scored base+prune/fill candidates
6,64,384,64,42,132,0.2596869720000541,1.5743567170011374,121,countergan_sparse_diverse_no_dp,11,126126158,133126158,11,512,no_disease_to_disease,32.0,23.0,9.0,4.0,True,all scored base+prune/fill candidates
7,64,448,61,37,151,0.26812016499934543,1.8424768820004829,121,countergan_sparse_diverse_no_dp,11,126126158,133126158,11,512,no_disease_to_disease,32.0,24.0,8.0,3.0,True,all scored base+prune/fill candidates
8,64,512,61,34,173,0.26412006099963037,2.1065969430001132,121,countergan_sparse_diverse_no_dp,11,126126158,133126158,11,512,no_disease_to_disease,32.0,23.0,9.0,2.0,True,all scored base+prune/fill candidates
1,64,64,64,32,13,0.26417383500120195,0.26417383500120195,121,proposed_dp_eps16_sparse_diverse,11,126126158,133126158,11,512,no_disease_to_disease,32.0,28.0,4.0,16.0,True,all scored base+prune/fill candidates
2,64,128,64,38,31,0.24842920399896684,0.5126030390001688,121,proposed_dp_eps16_sparse_diverse,11,126126158,133126158,11,512,no_disease_to_disease,32.0,27.0,5.0,16.0,True,all scored base+prune/fill candidates
3,64,192,64,36,51,0.2517236750009033,0.7643267140010721,121,proposed_dp_eps16_sparse_diverse,11,126126158,133126158,11,512,no_disease_to_disease,32.0,24.0,8.0,14.0,True,all scored base+prune/fill candidates
4,64,256,64,36,73,0.272027225999409,1.036353940000481,121,proposed_dp_eps16_sparse_diverse,11,126126158,133126158,11,512,no_disease_to_disease,32.0,26.0,6.0,12.0,True,all scored base+prune/fill candidates
5,64,320,64,39,98,0.2638634800005093,1.3002174200009904,121,proposed_dp_eps16_sparse_diverse,11,126126158,133126158,11,512,no_disease_to_disease,32.0,25.0,7.0,11.0,True,all scored base+prune/fill candidates
